CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
57207;1988;5082;14340;20;38;;42;52;35;25;;20;45;54.8;46.6;6.2;2;34.1;5.1;15.1;5;5.9;4.2;-9.1;8950;24630;2.8
57208;564;1369;21140;;;;;;;;;;;;;;;;;;;;;;;;
57209;2174;5033;19330;44;18;;;28;;;;9;31;60.2;52.9;4;3.3;37.3;7.6;7.7;2.6;3.2;1.9;-12.8;10710;31430;2.9
57210;260;600;19950;;;;;;;;;;;;;;;;;;;;;;;;
57211;436;1186;23730;;;;;;;;;;;;;;;;;;;;;;;;
57212;276;736;27300;;;;;;;;;;;;;;;;;;;;;;;;
57213;329;764;21820;;;;;;;;;;;;;;;;;;;;;;;;
57214;147;361;28160;;;;;;;;;;;;;;;;;;;;;;;;
57215;144;329;22290;;;;;;;;;;;;;;;;;;;;;;;;
57216;53;143;19060;;;;;;;;;;;;;;;;;;;;;;;;
57217;375;919;22350;;;;;;;;;;;;;;;;;;;;;;;;
57218;520;1308;25990;;;;;;;;;;;;;;;;;;;;;;;;
57219;223;548;24900;;;;;;;;;;;;;;;;;;;;;;;;
57220;50;126;25950;;;;;;;;;;;;;;;;;;;;;;;;
57221;4761;10793;19580;35;19;;24;25;16;11;;10;32;45.1;39.6;3.5;2;25.8;32.9;5.9;1.8;2.4;1.7;-9.7;10150;34450;3.4
57222;567;1314;22940;;;;;;;;;;;;;;;;;;;;;;;;
57224;1615;3837;17240;36;24;;39;32;;;;12;37;57.7;50.6;5;2.1;38.2;6.6;9;3.3;3.3;2.4;-11.5;10130;28180;2.8
57225;53;125;21700;;;;;;;;;;;;;;;;;;;;;;;;
57226;1235;2745;20620;37;14;;;;;;;;;39.5;34.2;2.5;2.8;29.9;37.1;3.4;1.2;1.4;0.8;-9.9;11220;37690;3.4
57227;8887;19781;16400;37;30;47;44;42;26;18;13;13;43;60.4;51.9;4.3;4.2;33.9;7.8;11.9;2.9;5.7;3.3;-14;9020;31720;3.5
57228;72;206;20410;;;;;;;;;;;;;;;;;;;;;;;;
57229;75;160;19000;;;;;;;;;;;;;;;;;;;;;;;;
57230;81;189;21880;;;;;;;;;;;;;;;;;;;;;;;;
57231;;;;;;;;;;;;;;;;;;;;;;;;;;;
57232;304;781;19920;;;;;;;;;;;;;;;;;;;;;;;;
57233;;;;;;;;;;;;;;;;;;;;;;;;;;;
57234;259;573;23670;;;;;;;;;;;;;;;;;;;;;;;;
57235;399;1047;22010;;;;;;;;;;;;;;;;;;;;;;;;
57236;;;;;;;;;;;;;;;;;;;;;;;;;;;
57237;116;316;21090;;;;;;;;;;;;;;;;;;;;;;;;
57238;70;194;21270;;;;;;;;;;;;;;;;;;;;;;;;
57239;165;438;20800;;;;;;;;;;;;;;;;;;;;;;;;
57240;5695;12590;17120;34;25;35;35;35;23;16;;12;35;56.4;49.2;4.5;2.7;39.3;5.7;10.4;3;4.5;2.9;-11.8;9520;28720;3
57241;61;152;18570;;;;;;;;;;;;;;;;;;;;;;;;
57242;1113;2751;22630;44;10;;;;;;;;;55.6;51.1;3;1.5;23;28.2;3.6;1.6;1.2;0.8;-10.4;12740;36610;2.9
57244;205;493;20690;;;;;;;;;;;;;;;;;;;;;;;;
57245;208;551;30470;;;;;;;;;;;;;;;;;;;;;;;;
57246;87;227;20180;;;;;;;;;;;;;;;;;;;;;;;;
57247;;;;;;;;;;;;;;;;;;;;;;;;;;;
57248;;;;;;;;;;;;;;;;;;;;;;;;;;;
57249;102;246;27280;;;;;;;;;;;;;;;;;;;;;;;;
57250;677;1501;21450;;;;;;;;;;;;;;;;;;;;;;;;
57251;132;332;22330;;;;;;;;;;;;;;;;;;;;;;;;
57252;193;482;21490;;;;;;;;;;;;;;;;;;;;;;;;
57253;205;499;21600;;;;;;;;;;;;;;;;;;;;;;;;
57254;372;861;21870;;;;;;;;;;;;;;;;;;;;;;;;
57255;223;600;22220;;;;;;;;;;;;;;;;;;;;;;;;
57256;321;808;22930;;;;;;;;;;;;;;;;;;;;;;;;
57257;40;106;19140;;;;;;;;;;;;;;;;;;;;;;;;
57258;50;121;19700;;;;;;;;;;;;;;;;;;;;;;;;
57259;116;301;23830;;;;;;;;;;;;;;;;;;;;;;;;
57260;1505;3197;23940;57;10;;;;;;;;;81;73.8;3;4.2;25.4;8.4;2.4;0.7;1.1;0.6;-17.2;12660;41860;3.3
57261;526;1356;21010;;;;;;;;;;;;;;;;;;;;;;;;
57262;257;611;21060;;;;;;;;;;;;;;;;;;;;;;;;
57263;265;664;22930;;;;;;;;;;;;;;;;;;;;;;;;
57264;173;392;19650;;;;;;;;;;;;;;;;;;;;;;;;
57265;;;;;;;;;;;;;;;;;;;;;;;;;;;
57266;59;158;19330;;;;;;;;;;;;;;;;;;;;;;;;
57267;362;848;20720;;;;;;;;;;;;;;;;;;;;;;;;
57268;58;133;20000;;;;;;;;;;;;;;;;;;;;;;;;
57269;2994;6988;20570;39;14;;17;22;13;;;7;28;50.5;45.4;3;2.1;27.2;27.7;4.5;1.7;1.6;1.2;-9.9;11560;34520;3
57270;247;605;19980;;;;;;;;;;;;;;;;;;;;;;;;
57271;278;655;23390;;;;;;;;;;;;;;;;;;;;;;;;
57272;;;;;;;;;;;;;;;;;;;;;;;;;;;
57273;165;382;21480;;;;;;;;;;;;;;;;;;;;;;;;
57274;346;882;23050;;;;;;;;;;;;;;;;;;;;;;;;
57275;375;951;21090;;;;;;;;;;;;;;;;;;;;;;;;
57276;120;328;22080;;;;;;;;;;;;;;;;;;;;;;;;
57277;64;146;22630;;;;;;;;;;;;;;;;;;;;;;;;
57278;;;;;;;;;;;;;;;;;;;;;;;;;;;
57280;156;389;21040;;;;;;;;;;;;;;;;;;;;;;;;
57281;86;224;17630;;;;;;;;;;;;;;;;;;;;;;;;
57282;147;291;37340;;;;;;;;;;;;;;;;;;;;;;;;
57283;4183;9115;20450;42;14;;20;17;11;;;5;22;54.2;48.1;3.4;2.7;25.5;26.2;5.4;1.8;2;1.6;-11.3;11730;37300;3.2
57284;49;118;23860;;;;;;;;;;;;;;;;;;;;;;;;
57286;112;276;18630;;;;;;;;;;;;;;;;;;;;;;;;
57287;888;2188;24610;46;;;;;;;;;;42.8;39;1.8;2;23.8;41.6;1.7;1;0.5;0.2;-9.9;14130;44690;3.2
57288;1188;2785;20640;49;12;;;;;;;;;63.9;56.3;3.3;4.3;36;9;4.7;2.2;1.6;0.9;-13.6;12170;35090;2.9
57289;1144;2701;22620;58;9;;;;;;;;;80.5;73.2;2.9;4.4;24.1;7.3;3.8;1.7;1.3;0.8;-15.7;13400;37480;2.8
57290;79;193;20210;;;;;;;;;;;;;;;;;;;;;;;;
57291;109;265;19210;;;;;;;;;;;;;;;;;;;;;;;;
57292;;;;;;;;;;;;;;;;;;;;;;;;;;;
57293;100;262;21710;;;;;;;;;;;;;;;;;;;;;;;;
57294;79;205;19400;;;;;;;;;;;;;;;;;;;;;;;;
57295;;;;;;;;;;;;;;;;;;;;;;;;;;;
57296;465;1104;21320;;;;;;;;;;;;;;;;;;;;;;;;
57297;85;195;20340;;;;;;;;;;;;;;;;;;;;;;;;
57298;166;382;21740;;;;;;;;;;;;;;;;;;;;;;;;
57299;393;947;21690;;;;;;;;;;;;;;;;;;;;;;;;
57300;128;306;20940;;;;;;;;;;;;;;;;;;;;;;;;
57301;134;315;20750;;;;;;;;;;;;;;;;;;;;;;;;
57302;85;189;18990;;;;;;;;;;;;;;;;;;;;;;;;
57303;237;539;21760;;;;;;;;;;;;;;;;;;;;;;;;
57304;145;372;22760;;;;;;;;;;;;;;;;;;;;;;;;
57305;153;403;25390;;;;;;;;;;;;;;;;;;;;;;;;
57306;6504;14758;19980;33;18;27;22;22;18;12;;9;36;43.3;38.2;3.3;1.8;26.1;34.1;5.9;1.7;2.5;1.7;-9.4;10390;35600;3.4
57307;84;229;24120;;;;;;;;;;;;;;;;;;;;;;;;
57308;54;135;18960;;;;;;;;;;;;;;;;;;;;;;;;
57309;190;435;24280;;;;;;;;;;;;;;;;;;;;;;;;
57310;80;194;20150;;;;;;;;;;;;;;;;;;;;;;;;
57311;230;540;22030;;;;;;;;;;;;;;;;;;;;;;;;
57312;188;501;21660;;;;;;;;;;;;;;;;;;;;;;;;
57313;57;127;21760;;;;;;;;;;;;;;;;;;;;;;;;
57314;195;461;20770;;;;;;;;;;;;;;;;;;;;;;;;
57315;252;616;22610;;;;;;;;;;;;;;;;;;;;;;;;
57316;313;744;22040;;;;;;;;;;;;;;;;;;;;;;;;
57317;43;106;21590;;;;;;;;;;;;;;;;;;;;;;;;
57318;93;229;22910;;;;;;;;;;;;;;;;;;;;;;;;
57319;200;535;20490;;;;;;;;;;;;;;;;;;;;;;;;
57320;75;190;18940;;;;;;;;;;;;;;;;;;;;;;;;
57321;249;596;22140;;;;;;;;;;;;;;;;;;;;;;;;
57322;176;455;21560;;;;;;;;;;;;;;;;;;;;;;;;
57323;3118;7182;27470;34;10;;;;;;;7;19;25.8;21;1.8;3;16.5;64.2;1.6;0.6;0.6;0.4;-8.1;12800;53930;4.2
57324;229;608;21480;;;;;;;;;;;;;;;;;;;;;;;;
57325;361;841;21550;;;;;;;;;;;;;;;;;;;;;;;;
57326;123;321;19410;;;;;;;;;;;;;;;;;;;;;;;;
57328;;;;;;;;;;;;;;;;;;;;;;;;;;;
57329;165;434;22110;;;;;;;;;;;;;;;;;;;;;;;;
57330;542;1282;21940;;;;;;;;;;;;;;;;;;;;;;;;
57331;199;521;21930;;;;;;;;;;;;;;;;;;;;;;;;
57332;2645;6071;17750;37;22;;33;31;18;12;;8;36;56.2;49.1;4.2;2.9;41.4;5.7;8.6;2.6;3.7;2.3;-11.9;10260;29460;2.9
57333;318;842;22240;;;;;;;;;;;;;;;;;;;;;;;;
57334;146;324;22120;;;;;;;;;;;;;;;;;;;;;;;;
57335;80;228;19530;;;;;;;;;;;;;;;;;;;;;;;;
57336;2281;5215;18470;39;18;;30;25;;;;11;32;61.8;56.4;4.4;1;36.6;5.9;7.2;2.5;3.1;1.6;-11.5;10390;28900;2.8
57337;250;622;22210;;;;;;;;;;;;;;;;;;;;;;;;
57338;232;528;21820;;;;;;;;;;;;;;;;;;;;;;;;
57339;157;369;22830;;;;;;;;;;;;;;;;;;;;;;;;
57340;558;1300;22710;;;;;;;;;;;;;;;;;;;;;;;;
57341;272;693;26200;;;;;;;;;;;;;;;;;;;;;;;;
57342;;;;;;;;;;;;;;;;;;;;;;;;;;;
57343;770;1807;25070;;;;;;;;;;;;;;;;;;;;;;;;
57344;299;703;21480;;;;;;;;;;;;;;;;;;;;;;;;
57345;161;426;25540;;;;;;;;;;;;;;;;;;;;;;;;
57346;241;590;20410;;;;;;;;;;;;;;;;;;;;;;;;
57347;77;184;18960;;;;;;;;;;;;;;;;;;;;;;;;
57348;330;774;24510;;;;;;;;;;;;;;;;;;;;;;;;
57349;62;159;20040;;;;;;;;;;;;;;;;;;;;;;;;
57350;588;1369;25630;;;;;;;;;;;;;;;;;;;;;;;;
57351;362;926;24840;;;;;;;;;;;;;;;;;;;;;;;;
57352;190;449;31950;;;;;;;;;;;;;;;;;;;;;;;;
57353;;;;;;;;;;;;;;;;;;;;;;;;;;;
57354;48;115;23840;;;;;;;;;;;;;;;;;;;;;;;;
57355;332;810;22480;;;;;;;;;;;;;;;;;;;;;;;;
57356;439;1080;32860;;;;;;;;;;;;;;;;;;;;;;;;
57357;165;401;20440;;;;;;;;;;;;;;;;;;;;;;;;
57358;433;1052;23540;;;;;;;;;;;;;;;;;;;;;;;;
57359;63;162;19540;;;;;;;;;;;;;;;;;;;;;;;;
57360;482;1221;23440;;;;;;;;;;;;;;;;;;;;;;;;
57361;220;589;24180;;;;;;;;;;;;;;;;;;;;;;;;
57362;67;158;20700;;;;;;;;;;;;;;;;;;;;;;;;
57364;109;285;27880;;;;;;;;;;;;;;;;;;;;;;;;
57365;192;441;24920;;;;;;;;;;;;;;;;;;;;;;;;
57366;49;137;25030;;;;;;;;;;;;;;;;;;;;;;;;
57367;95;215;21970;;;;;;;;;;;;;;;;;;;;;;;;
57368;1363;2994;18520;31;22;;34;;;;;;40;45.5;38.2;3.9;3.4;26.7;29.9;8.1;2.1;3.6;2.4;-10.2;9220;32210;3.5
57370;871;2141;24430;42;10;;;;;;;;;44.5;39.1;2.2;3.2;20.6;42.7;2.2;1.1;0.7;0.4;-10;12630;43530;3.4
57371;203;525;25530;;;;;;;;;;;;;;;;;;;;;;;;
57372;520;1359;25370;;;;;;;;;;;;;;;;;;;;;;;;
57373;356;920;23280;;;;;;;;;;;;;;;;;;;;;;;;
57374;96;216;20330;;;;;;;;;;;;;;;;;;;;;;;;
57375;86;189;19810;;;;;;;;;;;;;;;;;;;;;;;;
57376;204;485;21110;;;;;;;;;;;;;;;;;;;;;;;;
57377;98;254;20390;;;;;;;;;;;;;;;;;;;;;;;;
57379;118;285;20220;;;;;;;;;;;;;;;;;;;;;;;;
57380;47;109;22260;;;;;;;;;;;;;;;;;;;;;;;;
57381;98;273;20720;;;;;;;;;;;;;;;;;;;;;;;;
57382;242;577;21660;;;;;;;;;;;;;;;;;;;;;;;;
57383;72;159;21280;;;;;;;;;;;;;;;;;;;;;;;;
57384;249;597;21480;;;;;;;;;;;;;;;;;;;;;;;;
57385;461;1208;24980;;;;;;;;;;;;;;;;;;;;;;;;
57386;141;342;22790;;;;;;;;;;;;;;;;;;;;;;;;
57387;99;252;19920;;;;;;;;;;;;;;;;;;;;;;;;
57388;86;243;22270;;;;;;;;;;;;;;;;;;;;;;;;
57389;191;481;22340;;;;;;;;;;;;;;;;;;;;;;;;
57390;612;1424;19970;;;;;;;;;;;;;;;;;;;;;;;;
57391;;;;;;;;;;;;;;;;;;;;;;;;;;;
57392;184;488;21420;;;;;;;;;;;;;;;;;;;;;;;;
57393;84;208;19990;;;;;;;;;;;;;;;;;;;;;;;;
57394;116;334;20130;;;;;;;;;;;;;;;;;;;;;;;;
57395;81;207;20640;;;;;;;;;;;;;;;;;;;;;;;;
57396;327;752;29610;;;;;;;;;;;;;;;;;;;;;;;;
57397;;;;;;;;;;;;;;;;;;;;;;;;;;;
57398;211;513;21070;;;;;;;;;;;;;;;;;;;;;;;;
57399;;;;;;;;;;;;;;;;;;;;;;;;;;;
57401;;;;;;;;;;;;;;;;;;;;;;;;;;;
57402;49;113;18520;;;;;;;;;;;;;;;;;;;;;;;;
57403;46;115;20050;;;;;;;;;;;;;;;;;;;;;;;;
57404;100;224;22840;;;;;;;;;;;;;;;;;;;;;;;;
57405;;;;;;;;;;;;;;;;;;;;;;;;;;;
57406;60;149;22380;;;;;;;;;;;;;;;;;;;;;;;;
57407;237;568;19410;;;;;;;;;;;;;;;;;;;;;;;;
57408;374;908;22700;;;;;;;;;;;;;;;;;;;;;;;;
57409;280;660;21470;;;;;;;;;;;;;;;;;;;;;;;;
57410;52;134;20300;;;;;;;;;;;;;;;;;;;;;;;;
57411;124;291;23050;;;;;;;;;;;;;;;;;;;;;;;;
57412;1915;3561;23220;55;11;;;;;;;;20;67.2;56.1;2.8;8.3;28.5;21.2;3.2;0.8;1.4;1;-20.1;12060;48570;4
57413;1590;3588;22040;56;10;;;;;;;;23;74.6;65.9;3.4;5.3;29.5;8.1;3.9;1.6;1.4;0.9;-16.1;12580;36180;2.9
57414;445;997;21510;;;;;;;;;;;;;;;;;;;;;;;;
57415;722;1818;28590;;;;;;;;;;;;;;;;;;;;;;;;
57416;250;669;22340;;;;;;;;;;;;;;;;;;;;;;;;
57417;;;;;;;;;;;;;;;;;;;;;;;;;;;
57418;134;314;19320;;;;;;;;;;;;;;;;;;;;;;;;
57419;369;915;22210;;;;;;;;;;;;;;;;;;;;;;;;
57421;64;142;21500;;;;;;;;;;;;;;;;;;;;;;;;
57422;338;892;23560;;;;;;;;;;;;;;;;;;;;;;;;
57423;;;;;;;;;;;;;;;;;;;;;;;;;;;
57424;89;237;20720;;;;;;;;;;;;;;;;;;;;;;;;
57425;217;554;23050;;;;;;;;;;;;;;;;;;;;;;;;
57426;338;899;24330;;;;;;;;;;;;;;;;;;;;;;;;
57427;261;566;21070;;;;;;;;;;;;;;;;;;;;;;;;
57428;1131;2748;21880;54;11;;;;;;;;;64.7;56.9;3.2;4.6;37.3;10.1;4.1;1.6;1.5;1;-16.2;12200;37310;3.1
57430;134;333;24030;;;;;;;;;;;;;;;;;;;;;;;;
57431;134;354;25300;;;;;;;;;;;;;;;;;;;;;;;;
57433;4615;11026;19850;42;17;;24;21;16;;;10;29;60.8;54.6;3.8;2.4;24.9;19.5;6.4;2.5;2.2;1.7;-11.6;10720;33710;3.1
57434;197;465;18940;;;;;;;;;;;;;;;;;;;;;;;;
57436;52;137;19600;;;;;;;;;;;;;;;;;;;;;;;;
57437;246;643;26800;;;;;;;;;;;;;;;;;;;;;;;;
57438;160;363;27490;;;;;;;;;;;;;;;;;;;;;;;;
57439;218;547;25460;;;;;;;;;;;;;;;;;;;;;;;;
57440;64;149;21120;;;;;;;;;;;;;;;;;;;;;;;;
57441;1252;2790;27630;53;;;;;;;;;;46.7;41.3;1.7;3.7;23.5;40.5;1.9;0.8;0.7;0.4;-12.6;14760;47390;3.2
57442;103;239;23650;;;;;;;;;;;;;;;;;;;;;;;;
57443;2454;5950;21980;47;10;;;;;;;6;22;63;57.1;3.3;2.6;25.2;19.6;4.3;2;1.5;0.8;-12.1;12750;36360;2.9
57444;133;338;22590;;;;;;;;;;;;;;;;;;;;;;;;
57445;276;703;25940;;;;;;;;;;;;;;;;;;;;;;;;
57446;;;;;;;;;;;;;;;;;;;;;;;;;;;
57447;4256;9697;25580;63;7;;;;;;;;18;62.9;53;2.1;7.8;36.1;18.9;2.4;1;0.8;0.6;-20.3;14230;48390;3.4
57448;109;236;18590;;;;;;;;;;;;;;;;;;;;;;;;
57449;207;592;25880;;;;;;;;;;;;;;;;;;;;;;;;
57451;69;171;20290;;;;;;;;;;;;;;;;;;;;;;;;
57452;359;933;25440;;;;;;;;;;;;;;;;;;;;;;;;
57453;115;297;22290;;;;;;;;;;;;;;;;;;;;;;;;
57454;461;1191;26920;;;;;;;;;;;;;;;;;;;;;;;;
57455;68;161;20840;;;;;;;;;;;;;;;;;;;;;;;;
57456;311;708;22390;;;;;;;;;;;;;;;;;;;;;;;;
57457;61;136;22470;;;;;;;;;;;;;;;;;;;;;;;;
57459;89;241;28810;;;;;;;;;;;;;;;;;;;;;;;;
57460;665;1483;22900;;;;;;;;;;;;;;;;;;;;;;;;
57461;127;301;21390;;;;;;;;;;;;;;;;;;;;;;;;
57462;151;391;21860;;;;;;;;;;;;;;;;;;;;;;;;
57463;50801;102598;19300;46;22;32;29;27;20;13;10;7;32;66.3;57.4;3.5;5.4;26.3;15.9;7.9;2.1;3.3;2.5;-16.4;9530;38500;4
57464;339;929;24680;;;;;;;;;;;;;;;;;;;;;;;;
57465;800;2173;25760;46;;;;;;;;;;50.5;45.5;1.8;3.2;17;40.5;2.6;1.5;0.7;0.4;-10.6;13940;43490;3.1
57466;274;671;22230;;;;;;;;;;;;;;;;;;;;;;;;
57467;109;262;26110;;;;;;;;;;;;;;;;;;;;;;;;
57468;267;657;21810;;;;;;;;;;;;;;;;;;;;;;;;
57469;276;608;19160;;;;;;;;;;;;;;;;;;;;;;;;
57470;;;;;;;;;;;;;;;;;;;;;;;;;;;
57471;107;290;20120;;;;;;;;;;;;;;;;;;;;;;;;
57472;51;140;21020;;;;;;;;;;;;;;;;;;;;;;;;
57473;;;;;;;;;;;;;;;;;;;;;;;;;;;
57474;2435;5545;20690;40;14;;;17;;;;8;25;53.1;47.5;3.7;1.9;27;26.3;4.5;1.7;1.6;1.2;-10.9;11310;35250;3.1
57475;174;406;31460;;;;;;;;;;;;;;;;;;;;;;;;
57476;133;378;21660;;;;;;;;;;;;;;;;;;;;;;;;
57477;673;1566;21670;;;;;;;;;;;;;;;;;;;;;;;;
57478;;;;;;;;;;;;;;;;;;;;;;;;;;;
57479;163;429;25740;;;;;;;;;;;;;;;;;;;;;;;;
57480;10477;20634;20230;49;17;30;24;19;16;9;;5;25;65.5;57.5;3.2;4.8;31.1;13.4;6.2;1.6;2.7;1.9;-16.2;10670;38370;3.6
57481;1136;2666;21550;48;8;;;;;;;;;62.7;55.7;3;4;30;15.7;4.3;2;1.4;0.9;-12.7;13230;34550;2.6
57482;691;1746;25730;;;;;;;;;;;;;;;;;;;;;;;;
57483;1381;3179;16610;35;28;;40;34;;;;16;41;58.6;49.7;4.5;4.4;34.3;8.5;11.2;3.4;4.7;3.1;-12.6;9010;29540;3.3
57484;1140;2593;19980;45;14;;;;;;;;26;67.7;60.8;3.7;3.2;32;8.3;5.6;2;2.3;1.3;-13.6;11140;33700;3
57485;49;131;19260;;;;;;;;;;;;;;;;;;;;;;;;
57486;50;125;17270;;;;;;;;;;;;;;;;;;;;;;;;
57487;2217;4748;22690;55;9;;;;;;;;17;66.1;58.5;2.9;4.7;31.9;13.2;4.2;1.6;1.5;1.1;-15.4;13100;39940;3
57488;271;578;19110;;;;;;;;;;;;;;;;;;;;;;;;
57489;120;279;20940;;;;;;;;;;;;;;;;;;;;;;;;
57490;137;342;18340;;;;;;;;;;;;;;;;;;;;;;;;
57491;3207;7357;18280;34;21;;24;31;19;;;12;40;57.5;51.3;4.3;1.9;30.2;15.2;7.7;2.6;3.2;1.9;-10.6;10180;29510;2.9
57492;197;437;19940;;;;;;;;;;;;;;;;;;;;;;;;
57493;96;231;21710;;;;;;;;;;;;;;;;;;;;;;;;
57494;99;227;19720;;;;;;;;;;;;;;;;;;;;;;;;
57495;46;116;20750;;;;;;;;;;;;;;;;;;;;;;;;
57496;141;330;19330;;;;;;;;;;;;;;;;;;;;;;;;
57497;105;247;20610;;;;;;;;;;;;;;;;;;;;;;;;
57498;1079;2507;24420;46;;;;;;;;;;42.8;37.1;2.1;3.6;28.3;37.8;2;1;0.6;0.4;-10.9;13690;43350;3.2
57499;592;1353;24400;;;;;;;;;;;;;;;;;;;;;;;;
57500;;;;;;;;;;;;;;;;;;;;;;;;;;;
57501;;;;;;;;;;;;;;;;;;;;;;;;;;;
57502;131;327;25570;;;;;;;;;;;;;;;;;;;;;;;;
57504;131;288;21340;;;;;;;;;;;;;;;;;;;;;;;;
57505;492;1151;21920;;;;;;;;;;;;;;;;;;;;;;;;
57506;110;254;19060;;;;;;;;;;;;;;;;;;;;;;;;
57507;104;277;22070;;;;;;;;;;;;;;;;;;;;;;;;
57508;2043;4359;19700;31;16;;;23;;;;9;32;40.8;36.6;3.2;1;31;32.1;4.7;1.3;2.1;1.3;-8.6;10460;33490;3.2
57509;201;471;22540;;;;;;;;;;;;;;;;;;;;;;;;
57510;420;1020;26250;;;;;;;;;;;;;;;;;;;;;;;;
57511;409;961;26270;;;;;;;;;;;;;;;;;;;;;;;;
57512;245;687;28110;;;;;;;;;;;;;;;;;;;;;;;;
57513;61;137;25000;;;;;;;;;;;;;;;;;;;;;;;;
57514;482;1242;23860;;;;;;;;;;;;;;;;;;;;;;;;
57515;713;1606;22970;;;;;;;;;;;;;;;;;;;;;;;;
57516;144;347;24900;;;;;;;;;;;;;;;;;;;;;;;;
57517;114;281;22830;;;;;;;;;;;;;;;;;;;;;;;;
57518;126;342;19980;;;;;;;;;;;;;;;;;;;;;;;;
57519;63;160;22180;;;;;;;;;;;;;;;;;;;;;;;;
57520;;;;;;;;;;;;;;;;;;;;;;;;;;;
57521;1087;2640;24860;62;9;;;;;;;;;87.4;76;2.1;9.3;21.4;9.6;2.4;1.1;0.8;0.5;-20.8;13400;47540;3.5
57524;53;124;19420;;;;;;;;;;;;;;;;;;;;;;;;
57525;;;;;;;;;;;;;;;;;;;;;;;;;;;
57526;144;384;23420;;;;;;;;;;;;;;;;;;;;;;;;
57527;127;354;25460;;;;;;;;;;;;;;;;;;;;;;;;
57528;;;;;;;;;;;;;;;;;;;;;;;;;;;
57529;1041;2317;25430;19;13;;;;;;;;;14.9;11.9;2.2;0.8;14.3;72.9;2.1;0.6;1.1;0.4;-4.2;11020;42830;3.9
57530;181;470;20980;;;;;;;;;;;;;;;;;;;;;;;;
57531;283;722;24670;;;;;;;;;;;;;;;;;;;;;;;;
57532;97;240;20720;;;;;;;;;;;;;;;;;;;;;;;;
57533;348;893;26690;;;;;;;;;;;;;;;;;;;;;;;;
57534;704;1730;26790;;;;;;;;;;;;;;;;;;;;;;;;
57535;619;1479;21190;;;;;;;;;;;;;;;;;;;;;;;;
57536;87;212;19310;;;;;;;;;;;;;;;;;;;;;;;;
57537;2539;5924;18510;41;20;;35;23;;;;9;41;66.5;60.9;3.8;1.8;32.9;6.4;7.2;2.2;3.1;1.9;-13;10130;31860;3.1
57538;109;298;20970;;;;;;;;;;;;;;;;;;;;;;;;
57539;;;;;;;;;;;;;;;;;;;;;;;;;;;
57540;1896;4484;21020;49;11;;;;;;;;22;75.1;67.4;2.9;4.8;26.6;8.8;5.3;2.4;1.7;1.2;-15.8;12060;35270;2.9
57541;254;615;20300;;;;;;;;;;;;;;;;;;;;;;;;
57542;338;978;20000;;;;;;;;;;;;;;;;;;;;;;;;
57543;578;1409;24300;;;;;;;;;;;;;;;;;;;;;;;;
57544;258;628;22270;;;;;;;;;;;;;;;;;;;;;;;;
57545;860;2033;30230;72;;;;;;;;;;67.2;56.3;1.4;9.5;32.1;22.2;1.7;0.8;0.5;0.4;-23.2;15660;58530;3.7
57546;311;855;29150;;;;;;;;;;;;;;;;;;;;;;;;
57547;267;715;26040;;;;;;;;;;;;;;;;;;;;;;;;
57548;189;503;24730;;;;;;;;;;;;;;;;;;;;;;;;
57549;301;734;21460;;;;;;;;;;;;;;;;;;;;;;;;
57550;1073;2579;23380;59;;;;;;;;;;70.3;63;2.7;4.6;33.4;8.2;2.6;1.4;0.8;0.4;-14.5;14420;36980;2.6
57551;83;216;21190;;;;;;;;;;;;;;;;;;;;;;;;
57552;274;655;25520;;;;;;;;;;;;;;;;;;;;;;;;
57553;241;629;26060;;;;;;;;;;;;;;;;;;;;;;;;
57554;248;652;27750;;;;;;;;;;;;;;;;;;;;;;;;
57555;44;114;20880;;;;;;;;;;;;;;;;;;;;;;;;
57556;1275;2863;19880;43;20;;;;;;;13;38;65.9;56;3.8;6.1;33;10.1;5.7;1.8;2.3;1.6;-14.7;10360;34300;3.3
57557;321;819;29260;;;;;;;;;;;;;;;;;;;;;;;;
57558;;;;;;;;;;;;;;;;;;;;;;;;;;;
57559;76;175;24210;;;;;;;;;;;;;;;;;;;;;;;;
57560;244;629;18600;;;;;;;;;;;;;;;;;;;;;;;;
57561;308;728;20750;;;;;;;;;;;;;;;;;;;;;;;;
57562;319;774;21820;;;;;;;;;;;;;;;;;;;;;;;;
57563;99;274;22630;;;;;;;;;;;;;;;;;;;;;;;;
57564;240;535;17970;;;;;;;;;;;;;;;;;;;;;;;;
57565;321;738;27870;;;;;;;;;;;;;;;;;;;;;;;;
57566;990;2461;21640;55;9;;;;;;;;;69.9;63.6;2.4;3.9;33.5;6.5;4.1;1.9;1.5;0.7;-14;12830;33460;2.6
57567;63;154;21180;;;;;;;;;;;;;;;;;;;;;;;;
57568;587;1312;22980;;;;;;;;;;;;;;;;;;;;;;;;
57569;121;299;24280;;;;;;;;;;;;;;;;;;;;;;;;
57570;180;417;23140;;;;;;;;;;;;;;;;;;;;;;;;
57571;423;1035;22410;;;;;;;;;;;;;;;;;;;;;;;;
57572;833;1973;22830;;;;;;;;;;;;;;;;;;;;;;;;
