CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
5411;14117;31092;19140;39.3;13.6;21.4;15.2;16.3;13.1;8.6;12.7;8;29.1;63.9;54.7;2.8;6.4;34.5;8.9;6.1;2.3;2.3;1.5;-13.4;11750;30640;2.6
5412;30468;73256;19340;39;12.6;18.7;13.2;15;12.3;7.8;12;7.1;30.9;68.8;59.2;2.8;6.8;29.4;9.1;5.9;2.9;1.8;1.2;-13.2;11830;30130;2.5
5413;142059;312846;20570;47.8;13.8;27.4;15;14.6;13.3;8.4;10.8;6.7;29.5;70;62;2.8;5.2;31.1;8.8;5.7;2.2;2;1.5;-15.6;11420;34640;3
7201;49877;107218;19260;42.2;17.8;25.2;22;22.7;19.7;11.4;12.8;11.2;32.6;57.1;47.1;3.4;6.6;40.3;10.5;6.2;2.1;2.5;1.6;-14.1;10570;33040;3.1
7202;108262;228143;19720;43.2;15.7;25.6;18;18.2;16.5;11.1;12.8;9.9;29.6;60.9;51.9;3.1;5.9;38.8;8.9;5.4;1.8;2.2;1.4;-14;10970;32840;3
7203;24365;50741;19400;43;16.8;22.2;20.3;20;18.7;11.7;15;12.4;28.5;55.5;45;3.6;6.9;41.9;12.1;4.8;1.6;2;1.2;-14.3;10670;33550;3.1
7204;571412;1289418;21980;54.3;12.3;22.5;13.4;13.1;11.9;8.1;8.5;5.3;22.9;76.9;67.5;3.5;5.9;26.4;9.1;5.1;1.8;2;1.3;-17.5;11860;38680;3.3
7205;50802;113249;19150;42.1;17.4;28.1;20.5;21.6;17;11.3;11.6;10.3;29.7;64.9;54.5;3.6;6.8;33.2;9.5;6.8;2.3;2.8;1.7;-14.4;10550;32550;3.1
7206;23799;52219;19680;44.7;15.6;24.3;19.2;18.9;17.2;9.6;11.5;9.9;28.2;60.9;50.4;3.8;6.7;38.6;9.2;5.6;2;2.3;1.3;-14.3;11020;32640;3
7207;73182;159976;21730;53.5;10.4;16.1;12.6;13.2;11.7;6.2;6.7;5.9;19.3;62.9;53.2;3.6;6.1;39;11.2;3.9;1.6;1.4;0.9;-17;12530;37540;3
7208;82517;179958;20770;48.8;12;19.3;13.9;14.9;12.8;7.8;8.8;7;23.1;62.9;52.9;3.6;6.4;37.2;10.7;4.7;1.7;1.8;1.2;-15.5;12000;35010;2.9
7209;66885;147963;20010;45.6;15.8;23.2;18.8;17.8;14.9;11.7;12.7;8.3;29.6;67.5;58.1;3.3;6.1;31.9;9.5;6.2;2.2;2.4;1.6;-15.1;10980;34070;3.1
7210;39374;85697;18860;40;17.4;23.7;19.8;21.1;18.2;12.4;14.8;11.2;31.1;60.3;50.4;3.3;6.6;36.9;10.3;6.3;2.2;2.5;1.6;-13.8;10670;31700;3
7211;43091;94110;18590;38.4;18.6;29.1;22.7;21.7;20.2;13.4;14.1;12.3;33.6;57.3;46.5;3.6;7.2;39.2;10.9;6.5;2.3;2.6;1.6;-13.9;10400;31570;3
7212;157606;336976;21380;51.6;11.6;17.6;12.6;13.9;12.7;7.7;8.3;6.4;20.5;66.5;56.5;3.3;6.7;33.5;12.5;4.6;1.6;1.8;1.2;-17.1;12110;37770;3.1
7213;18494;40147;20240;46.2;13.2;21.1;15.7;15.8;13.4;9.1;11.9;8.5;26.5;63;53.6;2.8;6.6;37.3;8.6;4.9;1.8;2;1.1;-13.8;11690;32760;2.8
7214;150162;333338;21330;50.7;12.3;23.7;14;13.9;12.4;7.9;9.5;6.3;25.7;68.3;60.3;3;5;32.7;9.8;5.3;1.9;2.1;1.3;-16.1;11880;37090;3.1
7301;50815;109174;19360;42.1;17.2;26.7;21.6;20.3;17.5;11.7;12.1;9.6;32.6;61.8;52.8;3.4;5.6;36.2;9.1;6.8;2.1;2.9;1.8;-13.9;10640;32420;3
7302;15214;30229;18960;40.2;20.9;32.7;28.8;26.3;23.1;13.7;13.5;14.8;36.2;55.2;45.4;3.3;6.5;42;9.5;6.7;1.8;3.3;1.6;-13.4;9520;31950;3.4
7303;27599;58432;19350;41;15.5;23.1;18.1;19.4;15.4;11.2;11.2;9.7;29;61.5;50.1;3;8.4;35.7;10.8;5.8;2.1;2.3;1.4;-13.8;11080;32270;2.9
7304;77737;168552;20490;47.1;12.8;20.1;13.8;13.9;12.8;9;13;8.1;26;64.7;53.5;2.3;8.9;33.6;11.8;4.7;1.9;1.7;1.1;-14.8;11770;34010;2.9
7305;16259;34768;19350;41.7;16.7;26.7;22.9;18.9;16.8;10.9;14.8;11.4;31.7;57.9;46.6;2.6;8.7;39.3;11.3;5.3;1.9;2.1;1.3;-13.8;10890;32700;3
7306;27177;55996;19640;43.9;17.1;26.8;24;20.9;17.9;10.7;13.1;10.3;33;57.2;48.4;3;5.8;41.2;9.4;6.2;1.9;2.8;1.5;-14;10580;32900;3.1
7307;51553;110228;19880;44;15.7;25.6;18.4;17.9;16.6;10.7;14.4;9.9;29;60.9;50.3;2.8;7.8;36.7;11.4;5.6;1.8;2.4;1.4;-14.6;10960;34000;3.1
7308;42113;88018;20140;45.3;15.6;25.4;18.2;19.4;16.8;10.9;11.6;10.4;28.9;57.3;47.3;3;7;41.3;10.9;5.2;1.7;2.3;1.2;-14.7;10930;34660;3.2
7309;17912;37622;20610;46.6;13.8;17.2;15.9;15.7;14.2;10.7;12.2;9.1;27.2;61.4;52.2;2.5;6.7;38.2;10;4.7;1.7;1.9;1.1;-14.3;11510;33850;2.9
7310;104373;220999;19910;44.9;15;27.5;18.8;17.2;14.8;9.9;11.8;8.3;29.9;63;53.2;3.4;6.4;37.2;8.3;5.9;1.9;2.5;1.5;-14.4;11170;32790;2.9
7311;77225;168454;19970;44.1;15.4;27;19.1;18.2;16;9.6;11.1;8.4;30.8;62.1;52.4;3.1;6.6;36.3;10.3;6;2.1;2.4;1.5;-14.7;11050;34140;3.1
7312;58584;130113;19440;41.6;16.1;26.2;19.9;19.4;15.8;10.8;11.5;9;34.2;62.9;53.7;3.1;6.1;35.5;9.5;6.3;2.2;2.5;1.6;-14.2;11040;32840;3
7313;96575;223584;19340;42.4;17.5;25.7;20.5;19.8;17.5;12.5;13.8;10.2;32.7;66;56.4;3.4;6.2;31.8;9.5;7;2.6;2.7;1.7;-14.3;10620;32810;3.1
7401;31574;64873;20510;47.7;13.2;23.3;15.3;16.1;13.7;8;12.3;8.3;27.2;59.7;51.2;2.5;6;41;8.8;4.5;1.7;1.7;1.1;-14;11630;33480;2.9
7402;13687;28106;19770;44.7;13.2;17.8;14.3;15.9;13.4;9.5;12.1;8.5;24.2;61.6;52.7;2.4;6.5;37.5;9.4;5;1.9;1.9;1.2;-13.5;11730;32170;2.7
7403;55530;111365;18820;40.2;18.2;24.5;20.9;20.9;19.9;12.9;17.3;13.2;32.8;57.4;47.2;2.6;7.6;41.2;8.8;5.9;1.8;2.7;1.4;-13.3;10430;31220;3
7404;166656;349905;20400;47.7;15.1;27.8;18.7;17.3;14.4;9.4;10.7;7.3;32.2;65.6;57.8;2.5;5.3;35.9;8.2;5.9;1.9;2.5;1.5;-15.6;11070;34350;3.1
8201;42263;101577;22050;54.2;9.9;14.9;11.5;11.4;8.7;6.5;6.7;5.1;21.2;76.7;69.5;3;4.2;25.9;8.2;4.5;2.4;1.2;0.9;-15.3;12710;35960;2.8
8202;57699;132454;21430;53.1;11.3;17.1;13.8;13.3;11.1;7.2;6.8;5;24.3;70.4;63;2.7;4.7;30.8;9.2;5.2;2.4;1.6;1.2;-15.6;12220;35550;2.9
8203;26495;63866;19950;49.4;15.9;20.7;21.1;18.6;14.4;11.1;8.6;6;28.8;72.2;65.3;3.5;3.4;27.9;8.9;6;2.7;1.8;1.5;-15;11040;34030;3.1
8204;23093;53229;20470;46.9;12.1;20.8;16.1;14.3;11.9;7.1;6.2;5.8;27.4;66.8;59.1;3.2;4.5;32.4;9.5;5.5;2.4;1.8;1.3;-14.2;11990;32660;2.7
8205;43669;92080;19200;41.5;17.5;28.4;23.1;22.2;19.2;11;10.5;10.9;32.1;56.7;46;4.1;6.6;39;12.6;5.8;2;2.3;1.5;-14.1;10500;32690;3.1
8206;81079;183879;20220;47.4;16.2;22.3;19.3;20.4;15.6;11.9;9.5;8.8;30;66.1;56.3;3.6;6.2;32.8;11.1;5.6;2.3;1.9;1.4;-15.6;10790;35490;3.3
8207;37943;88016;20360;46.6;14.4;19;16.4;17.5;14.3;10.3;8.9;6.5;29.6;69.4;60.6;3.3;5.5;29.7;10.2;6;2.5;2;1.5;-15.3;11360;34670;3.1
8208;152433;345746;20660;48.2;13.4;19.4;17;16;13.2;8.5;8.3;6.8;27.5;68.3;59.2;3.4;5.7;30.9;10.6;5.6;2.3;1.9;1.4;-15.4;11590;35180;3
8209;90444;228372;21640;52;11.2;17.1;13.8;12.4;10.4;6.9;6.8;5;24.5;77;69.9;3.3;3.8;24.3;8;5.6;2.8;1.5;1.3;-14.9;12250;35680;2.9
8210;344379;789565;22490;56.2;11.2;20.8;12.9;12.7;10.8;7.1;6.9;5;24;74.4;66.8;2.9;4.7;27.6;10.3;4.7;2;1.5;1.2;-17;12210;39190;3.2
8211;92645;223911;21450;51.4;12.2;18.4;15.1;14;11.1;8.3;8.4;6.3;26.3;72.4;64.5;3.1;4.8;28.1;9.5;5.1;2.5;1.5;1.1;-15.1;11900;35480;3
8212;61328;134225;20010;43.9;13.7;21.8;16.9;17.9;14.4;8.2;6.6;6.7;29.3;63.6;56.1;2.9;4.6;34.9;10.2;5.7;2.3;2;1.4;-14.4;11550;32880;2.8
8213;104119;257850;22850;56.3;9.4;14.9;10.5;10.7;9.2;6.3;6.4;5;21.1;76.4;68.3;2.9;5.2;25.5;10.2;4.4;2.3;1.2;0.9;-16.5;12910;38890;3
8214;756977;1757662;22410;57.4;13.6;20.9;15;16.1;13.4;8.6;7.1;5;25;78.4;70.5;3.2;4.7;24.4;10.5;5.2;2.2;1.7;1.3;-18.5;11460;41410;3.6
8215;48242;107284;21960;57.2;10.4;14.5;12.6;12.5;9.9;7;7.3;5.6;18.7;73.9;61.4;3.8;8.7;26.3;12.6;3.8;1.8;1.1;0.9;-16.6;12530;36460;2.9
8216;127724;289030;22520;56.5;10.2;16.6;11.7;12;10.3;6.7;5.9;5;20.8;71.5;63.1;2.9;5.5;29.6;11.2;4.3;1.9;1.4;1;-16.6;12590;38880;3.1
8217;17512;37969;21940;57;8.9;15;9.8;10.1;9.7;5.5;7.5;5;18.1;69.1;58.1;3.4;7.6;32.3;10.7;3.3;1.7;0.9;0.7;-15.4;13050;34980;2.7
8218;128917;298331;25030;62.4;7.7;11.3;8.5;8.7;7.7;5.6;5.2;5;15;79.8;71.8;2.9;5.1;23.3;11.6;2.8;1.4;0.8;0.6;-17.5;13740;48640;3.5
8219;164386;390800;29140;50.3;11.1;14.3;11.4;11.5;11.2;9.5;7.9;6.1;19.7;88;81.6;3.3;3.1;17.7;7.7;2;0.9;0.6;0.5;-15.4;12110;66540;5.5
8220;24663;60485;22850;58.8;10.2;12.1;11.9;11;9.5;8.8;7.2;5;19.1;79.9;72.3;3.5;4.1;22.4;10.3;3.8;2;1;0.8;-16.4;12570;40740;3.2
8221;28579;62612;23030;61;9.2;10.8;10.1;10.5;9.4;7.2;6.9;5.5;15.1;75.1;63.5;3;8.6;25.3;15.5;2.7;1.4;0.7;0.6;-18.6;13040;41260;3.2
8222;42996;97936;25340;62.5;9;11.3;9.2;10.5;8.3;7.6;7.4;5;16.5;83;74.5;3.4;5.1;22.1;10.9;2.6;1.2;0.8;0.6;-18.6;13140;49650;3.8
