CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
242900769;24480;51428;21110;49.3;9.9;13.2;11.1;12.8;11.5;6.5;6.6;6.2;22.1;60.5;52.1;3.1;5.3;39.6;10.8;4.4;1.8;1.6;1;-15.3;12710;35120;2.8
242900793;11940;27525;20740;45.4;9.1;;9.2;9.5;10.3;5.7;10.2;6.3;21.8;66.6;56.3;3.1;7.2;34.2;8.3;4.8;2.4;1.5;0.9;-13.9;12970;32710;2.5
242900801;19971;48546;22220;53.1;6.7;13.2;5.6;7.1;7.5;5;7;5;18.9;75.4;66.8;2.9;5.7;28.3;7.2;4.4;2.4;1.2;0.8;-15.3;13950;35090;2.5
242900835;29747;63537;20590;47.6;12.1;22.6;15.3;14.3;12.9;6.8;8;7;28.3;62.5;51.6;3.1;7.8;38.5;8.8;5.4;2.1;2.1;1.2;-15.2;12010;33940;2.8
243000270;4777;9601;17470;35.2;24.8;;34.7;33.7;28.9;15;;16.7;41;51.6;41.8;3.8;6;43.2;8.9;8.6;2.1;4.2;2.3;-12.3;9280;29960;3.2
243000296;9588;23108;20970;47.9;15.1;23.5;16.3;16.2;15.7;11.3;11.8;8.7;29.6;72.4;63;3.8;5.6;28.1;9.6;5.7;2.3;2.1;1.3;-15.8;11040;35270;3.2
243000569;11045;27441;21870;52.8;10.2;;10.8;10.5;11.6;8.2;;6.2;21.2;75.4;65.9;3.7;5.8;27.1;9;4.4;2.1;1.4;0.9;-15.9;12600;36770;2.9
243000585;12658;30922;18320;39.7;22;30.8;23.2;24;20.7;20.1;16.2;11.1;37.6;69.5;59;4.5;6;27.6;8.6;8.3;3;3.1;2.2;-14;9840;31470;3.2
243000593;11000;27268;19870;43.8;16.2;21.5;14.5;19.4;17.8;12.9;13.4;8.4;31;71.3;62.8;4;4.5;28.4;8.3;6.6;2.7;2.3;1.6;-14.6;11010;32100;2.9
243000643;108912;247103;19020;43.8;22;31.1;26.8;26.2;21.4;16.7;11.5;8.5;38.3;66.7;57;3.7;6;31.1;9.3;8.8;2.7;3.6;2.5;-15.9;9690;34700;3.6
243000650;11010;22218;20470;48.6;15.1;27.3;18.3;17.4;17.3;11.9;9;8.7;25.2;57.6;47.1;4;6.5;40.3;13.6;4.7;1.4;2;1.3;-16.2;11250;35600;3.2
243000684;10526;25409;20370;46.9;15.6;18.9;17.4;15.6;15;14.5;14.3;9.8;29.4;72.4;62.8;3.8;5.8;27.9;9.6;5.4;2.3;1.9;1.2;-15.3;10940;34320;3.1
243100518;335017;703949;22310;56.1;15.3;26.1;15.6;16.8;14.2;9.9;8.3;5;26.3;81.2;71.9;3.3;6;22.1;9.7;6.1;1.8;2.4;1.9;-19.1;10940;41830;3.8
243100567;9360;20928;19590;43.5;15.5;19.8;18.2;17.6;16.3;10.6;14.5;9.7;28.6;63.8;53.9;3.4;6.5;34.3;10.5;5.9;2.1;2.3;1.5;-14.5;10890;33610;3.1
243100633;32054;77185;25860;65;7.8;21.6;9.2;8.6;6.2;5;5.2;5;19.1;80.1;71.5;2.6;6;25.5;10.4;3.7;1.6;1.2;0.9;-19.7;13630;45720;3.4
243100732;8223;21996;25880;64.8;5.7;;;5.8;5.6;;;5;12.7;83.9;74.8;2.6;6.5;20.6;11.6;2.6;1.5;0.7;0.4;-18.7;15060;43480;2.9
243100773;7191;17540;21280;48.1;11.2;;11.8;11.2;11.7;8.7;;7;23.5;76.8;68.6;3.4;4.8;24.9;7.8;5.2;2.6;1.5;1.1;-14.7;12300;33720;2.7
243100781;16665;42071;24890;62.8;7.5;17.1;8.2;7.5;6.6;5;;5;17.9;86.2;80.4;2.8;3;19.6;7.3;4.3;2;1.3;1;-17.4;13780;41170;3
243100815;7777;20335;25930;66.6;5.1;;;5.7;5;;;5;13.6;82.9;74.8;2.5;5.6;22.5;10.6;2.8;1.5;0.8;0.5;-18.8;15170;43760;2.9
243200391;8684;18877;19440;41.9;15.6;24.2;19.2;16.9;16.7;10.8;14.7;10.5;28.1;58.9;47.7;3.2;8;36.9;12.4;5.6;1.9;2.4;1.3;-13.8;11140;33020;3
243200409;3771;7998;19400;41.5;16;;20.2;19.3;14.1;11.8;16;11.2;29.6;59.6;47.9;2.6;9.1;37.5;11.2;5.2;1.8;2.2;1.2;-13.5;11160;32670;2.9
243200417;6757;14338;18880;40.6;18.5;;21.6;24.2;19.8;12;17.3;12.2;32.5;57.8;44.8;3.1;9.9;38.9;12.3;5.4;1.9;2.1;1.4;-14.4;10490;32780;3.1
243200425;3654;7456;18640;37.9;18.3;;;25.2;21.8;12.6;;12.5;29.8;54.7;44.2;2.9;7.6;40.7;11.6;6.3;1.7;2.9;1.7;-13.3;10320;31900;3.1
243200458;6224;12889;18700;37.8;18.7;;20.4;22;19.2;14.3;18.3;13.1;32.7;56.3;44.2;3.2;8.9;40.1;12.3;5.1;1.6;2.3;1.2;-13.8;10360;32510;3.1
243200508;3310;6748;18510;37.3;19.1;;;25.1;21;12.7;17.7;15;31.3;51.5;41.3;2.9;7.3;44.5;10.6;6.1;1.6;3.1;1.4;-12.7;10190;30910;3
243200599;4023;9114;21040;47;10.7;;;10;12.2;;;8.1;20.5;68.1;58;2.9;7.2;32.4;9.6;4.1;1.9;1.4;0.8;-14.2;12390;34350;2.8
243200607;3133;6555;19030;38.9;18;;;18.7;23.8;13.1;17.5;13.3;32.4;57;46.4;2.3;8.3;39;11.7;5.8;1.7;2.7;1.4;-13.5;10380;32920;3.2
243300316;349448;749607;22060;55.7;13.9;24.8;15.4;14.9;13.1;8.8;7.2;5;23.8;78.9;69.2;3.5;6.2;25;9.3;5.5;1.7;2.2;1.6;-18.7;11350;40430;3.6
243300563;33351;69022;22850;58;10.1;16.7;13;13.5;12;5.7;5.9;5.3;18.3;59.4;48.9;3.3;7.2;42.7;14.1;3.2;1.1;1.3;0.8;-19.4;12650;41840;3.3
243300811;6756;15553;18670;39.6;18.1;22;19.2;19.8;16.7;12.2;24.4;12.6;29.9;66.8;57;3.9;5.9;31.1;7.7;7.2;2.6;3;1.6;-12.8;10630;31430;3
243301165;13043;32260;25860;68.1;5;;6.6;5.4;5.1;;;5;12.3;77.3;70.5;2.5;4.3;29.8;8.3;2.7;1.3;0.8;0.6;-18.1;15450;42230;2.7
243301181;7800;20254;19520;38.8;14.2;18.8;14.5;13.1;14.9;12.3;15.7;10.2;25.9;75.5;67.2;4.2;4.1;23.6;6;7.1;3.3;2.3;1.5;-12.2;11570;30100;2.6
243301215;6925;17642;22020;51.7;8.9;;9.8;9.4;9.3;6.3;;5.2;20.1;77.1;68.5;3.3;5.3;25.2;8.6;4.4;2.3;1.3;0.8;-15.3;13130;34620;2.6
243301223;14195;34785;20790;46.7;11.3;14.7;11;11.9;11.7;9;11.1;7.2;20.8;77.1;68.7;3.6;4.8;24.5;6.6;5.5;2.5;1.8;1.2;-13.7;12260;32660;2.7
243301249;11025;27908;22820;58;8.8;;10.4;10.3;9;5;;5;18.6;75.8;67.8;3.4;4.6;27.3;9.4;4.2;1.9;1.4;0.9;-16.7;13160;37700;2.9
243301264;17321;44818;24230;62.3;5.7;;6.4;5.7;6;5;;5;14.1;80.9;72.9;2.8;5.2;23.9;9.4;3.2;1.8;0.9;0.5;-17.4;14700;39250;2.7
243301355;8082;20301;24780;63.9;6.1;;6.8;7.4;5.8;;;5;14.3;77;68.6;2.8;5.6;27.6;10.4;2.9;1.5;0.8;0.6;-17.9;14570;40620;2.8
243301371;7327;15868;18100;38.5;21.8;35.7;29.3;27.2;22.2;14.6;14;12.8;36.2;56.2;44.6;3.4;8.2;39.2;10.9;7.5;2.3;3.2;2;-13.8;9900;32410;3.3
243301389;8385;21742;22040;51.4;7.9;;7;7.9;7.6;6.3;;5;18.1;80;71.7;3.8;4.5;23.1;7.1;4.3;2.4;1.2;0.7;-14.5;13420;33780;2.5
243301397;6781;17092;21550;50.4;9.3;;9.4;10.1;10;6.8;;6.7;18.2;74.5;65.2;3.4;5.9;27.2;8.9;4.5;2.2;1.5;0.8;-15.1;12970;34400;2.7
243301405;8091;21041;22090;51;7.9;;7.8;8.4;8.7;;;5;17.3;80.4;71.8;3.7;4.9;23.5;6.5;4.5;2.5;1.2;0.8;-14.9;13540;34920;2.6
243301439;8469;21076;24200;59.8;6.9;;6.9;6.7;7.8;6.1;;5;16.3;76.4;66.5;3.3;6.6;27.3;11.9;2.9;1.5;0.9;0.5;-18.5;14140;42480;3
243301447;11140;29096;22960;58.4;6.7;;6.9;7.2;6.4;5;;5;14.9;80.7;73.5;3.2;4;24.4;7;3.9;2.2;1.1;0.6;-16;14090;35800;2.5
243301454;8089;18489;19090;40.2;18.1;23.1;22.2;21.6;18;12.5;14.8;10.9;33.6;64.6;52.2;3.7;8.7;32.2;10.6;6.4;2.3;2.6;1.5;-13.8;10370;32880;3.2
243301504;31698;71601;23110;58.1;8;11.6;8.4;9.8;8.8;5.4;6.4;5;15.4;67;57.9;3.2;5.9;36.5;10.6;3.3;1.5;1.1;0.7;-17.4;13450;38670;2.9
243400017;194551;421397;20590;51.1;19;30;20.4;21.8;18.8;13.7;10;6.9;31.4;74.4;63.4;3.9;7.1;26.8;10;7.1;2.2;2.8;2.1;-18.3;10070;39050;3.9
243400355;11877;27750;18880;39.1;18.6;27.9;23.4;20.3;19.4;12.4;12.2;11.2;32.7;65.2;54.4;4.3;6.5;32.2;9.2;7.7;2.9;2.9;1.9;-14.3;10480;32380;3.1
243400470;23799;48024;22200;54.4;12;20.3;13.1;14.1;14.2;8.6;7.5;6.3;21.7;66.9;57.1;3.6;6.2;35;12.7;4;1.3;1.7;1;-18.6;11950;39780;3.3
243400488;11972;28332;19660;43.5;15.6;28.8;17.8;17;16;9.8;13;9.9;29.3;66;55.5;3.9;6.6;32.5;9.8;6.1;2.5;2.2;1.4;-14.4;10980;32470;3
243400520;20633;50128;19320;43;19.2;26.8;20.8;22;19.3;14.8;13.8;10.2;32.9;70.6;61;4.6;5;27.6;9.5;7.4;2.8;2.8;1.8;-15.1;10160;33150;3.3
243400694;15797;39145;20380;43.6;14.7;24.5;14.4;15.3;15.2;11.7;14.2;10.2;27;73.7;62.9;4.2;6.6;26.4;8.8;6;2.7;2;1.3;-14.9;11190;33720;3
243400736;5846;12535;18230;36.1;21.5;37.2;23.9;26.9;24.1;15.7;11.5;13.4;36.5;58.5;47.6;4.1;6.8;37.6;9.7;7.7;2.4;3.2;2.1;-13.5;9850;31330;3.2
243400769;58154;125564;17450;37.7;27.2;40.9;35.6;33.5;27.6;18.5;14;11.7;44.3;58.3;46.9;3.9;7.5;36.2;10.2;10.3;2.9;4.5;2.9;-15;8930;32320;3.6
243400819;38289;81701;18650;41;20.9;32.5;26.2;26.2;23.5;13.6;12.8;12.2;34.9;56;45;4.4;6.6;39.9;11.9;7.3;2.2;3.2;1.9;-15.1;9920;32790;3.3
243500139;184564;405292;22400;55.8;12.7;26.5;15.6;13.6;10.1;6.2;5;5;26.8;78.6;70.4;3;5.2;25.2;9;5.7;2;2;1.7;-18.5;11660;39630;3.4
243500550;10256;26158;21970;53.1;6.4;;6.2;7.2;6.3;;;5;19;78.9;71.6;2.5;4.8;24;7.4;4.5;2.6;1.1;0.8;-14.8;14270;33250;2.3
243500618;7412;18556;21420;48.5;7.8;;6.7;8;7.8;;;5.4;18.2;78.5;70.5;3;5;23;7.7;4.8;2.8;1.2;0.8;-14;13450;32500;2.4
243500634;10435;26267;20480;44.7;8.7;15.4;8;9;8.8;6.4;8.6;5.7;19.4;75.5;66.6;2.8;6.1;24.6;8;5.5;3.1;1.4;1;-13.6;13160;31470;2.4
243500659;10278;26815;23680;61.3;5;;5;5;5;;;5;12.7;85.7;78.9;2.4;4.4;19.6;7.4;3.7;2.3;0.8;0.6;-16.4;14940;36990;2.5
243500667;13923;36714;22540;53.8;5.9;;5.7;5.1;6.9;5;;5;14.1;83.4;76;2.6;4.8;20.2;7.3;4.3;2.7;0.9;0.7;-15.2;14320;35080;2.4
243500725;15719;32115;22810;56.1;9;14.6;9.9;12.3;10.9;5.8;6.2;5.1;18.4;56.1;47.1;2.8;6.2;44.8;14;3.3;1.3;1.2;0.8;-18.2;13080;41960;3.2
243500733;14149;34934;20570;44;10.1;10.9;9.7;10.7;10.8;7.5;11.7;7;20.9;74.9;66.5;3.1;5.3;25.7;7.5;5.5;3;1.5;1;-13.6;12650;32090;2.5
243500741;28476;65570;19580;42;13.3;18.5;14.9;15.5;13.6;8.2;12.3;9;27.6;66.2;58;3.3;4.9;32.5;8.3;6.2;2.8;2.1;1.3;-13.2;11730;30780;2.6
243500774;9791;25790;22240;53.3;6.2;;5;6.3;6.8;;;5;15.6;82.7;75.9;2.3;4.5;20.8;7.3;4.4;2.8;0.9;0.7;-15.2;14190;34120;2.4
243500782;39863;83385;21230;50.9;10.3;17.7;12.7;12.8;11;6.6;5.8;5;20.7;62.6;53.3;3;6.3;37.2;12.1;4.7;1.7;1.8;1.2;-16.6;12550;38060;3
243600202;2909;5921;19370;44;13.1;;;17.6;;;;9.4;26.7;54.2;45.3;2.5;6.4;44.8;8.3;5.2;2;2.1;1.1;-12.5;11760;30370;2.6
243600236;9119;18863;20010;46.9;13.4;25.2;15.8;17.1;12.9;7.9;8.4;6.6;27.9;65;58.1;2.9;4;35.2;8.3;5.8;1.8;2.5;1.5;-14.3;11520;31750;2.8
243600293;2790;6048;19960;43.7;11.3;;;15.2;;;;8.2;23.7;64.8;58;2.7;4.1;33.5;10.2;4.8;2.1;1.7;1;-13.3;12270;31000;2.5
243600301;6088;13227;19770;40.8;11.5;;11.3;11.5;13.3;8.8;;6.7;26.4;65.6;58.2;2.7;4.7;34.8;7.7;5.2;2.1;1.9;1.2;-13.3;12220;30530;2.5
243600319;8081;16737;18970;39.8;15.6;24.7;19.4;18.2;18.9;9.5;11.4;10.7;28.3;56.8;47.8;2.5;6.5;41.5;8.6;6;2;2.6;1.4;-12.9;11090;30840;2.8
243600327;33648;70872;20240;49;14.5;28.1;19.8;17.7;13.4;7.9;6.7;5;30.2;66;58.9;2.9;4.2;34.4;8.1;6.7;2.2;2.7;1.8;-15.2;11270;33290;3
243600343;2242;4549;18550;35.2;15.6;;;23.1;;;;12.9;26.1;53.2;43.4;2.7;7.1;44.8;8.9;5.2;1.9;2.2;1.1;-12.1;11000;28900;2.6
243600350;7844;15836;19250;41.5;15.6;28.2;17.6;18.5;18.5;9.2;13.8;11.3;29.1;56.2;47.2;3;6;42.1;9.4;5.3;1.7;2.3;1.3;-13;11030;31190;2.8
243700499;6911;16309;20480;46;11.8;;11.9;13.1;13.6;7.8;;6.1;26.4;72;64.5;3.1;4.4;28.5;7.9;5.5;2.4;1.9;1.2;-13.9;12050;32240;2.7
243700754;134252;281195;21040;52;15.8;28.2;20;19;14.6;8.8;6.3;5;29.2;70.9;63.1;3.1;4.7;31;9.2;6.2;2;2.4;1.8;-17.3;10780;38330;3.6
243700820;8972;21402;22020;53.1;7.6;;7.6;8.7;8.5;5.5;;5;17.8;71.2;64.3;2.9;4;31.1;8.8;3.8;2;1.1;0.7;-14.9;13550;34600;2.6
243800604;41956;105531;20970;50.8;14;19.2;17.8;15.6;12.9;8;7.3;5;26.4;78.3;71.4;3.6;3.3;22.3;7.5;6.9;3.1;2;1.8;-15;11480;35600;3.1
243800745;4658;10081;21550;57.2;10.9;;11.9;12.8;10.6;;;8;16.9;74.6;61.2;4.8;8.6;25.6;12.7;3.4;1.8;0.9;0.7;-16.3;12340;35060;2.8
243800935;10370;28011;21780;52.6;10.6;13.4;9.6;13.2;10.6;7.7;;5;25.9;79.9;73.1;3.5;3.3;22.6;6.8;5.3;3;1.3;1;-14.6;12470;34640;2.8
243800984;39950;95761;23150;57.2;8.9;14.7;10.9;10.2;8.8;5.3;6.3;5;20.6;74.6;67;2.9;4.7;27.9;9.9;4.2;2;1.3;0.9;-16.6;13110;39060;3
243801024;5362;12363;23270;58.5;8.2;;;8.3;9;;;5.1;16.3;73.9;62.5;3.3;8.1;28.2;12.4;3.3;1.7;0.9;0.7;-17.8;13370;39960;3
243801073;8775;22747;22080;53.2;7.9;;9;9.4;7;;;5;20.1;76.5;69;3.2;4.3;25.9;7.6;4.4;2.5;1.1;0.8;-14.4;13500;34530;2.6
243801255;9411;24579;24600;63.5;5;;5;5;5.3;;;5;12.5;80.3;73.9;2.8;3.6;23.8;9.5;3;1.9;0.6;0.5;-16.6;15260;39260;2.6
243900354;3227;7217;32620;74.7;5.5;;;;;;;;10.7;99.8;92.4;4;3.4;14.1;6;1.3;0.6;0.4;0.3;-21.2;15590;54410;3.5
243900420;3816;8809;20220;45.2;12;;15.7;12.6;11.6;;;7.6;26.2;66;59.1;2.5;4.4;34.8;8.6;4.9;2.4;1.5;1;-14.3;12000;32480;2.7
243900479;3862;8920;23880;59.9;11.2;;;10.6;12.8;;;5;22.7;85.4;78.3;4.8;2.3;22.1;6.2;3.7;1.5;1.3;0.9;-17.4;12240;43610;3.6
243900560;4777;11654;21120;48.6;9.4;;9.1;10.9;10.5;;;6.4;19.8;75.2;67.8;2.7;4.7;27.2;6.5;5;2.7;1.4;0.9;-13.9;12900;32770;2.5
243900610;2279;5383;24050;58.8;8.3;;;;;;;5.5;18.2;82.6;74.5;3.6;4.5;24.2;6.4;3.1;1.5;1;0.6;-16.3;13430;40980;3.1
243901089;3984;9124;20100;45.1;11.5;;15.3;13.6;12.5;;;8.3;25.7;63.9;56;2.7;5.2;36.5;7.9;5.1;2.5;1.7;0.9;-13.4;12220;30960;2.5
244000543;6075;12541;20410;48.1;13.1;;17.1;19.5;13.9;8.4;;7.5;24.4;56.3;46.3;4.3;5.7;43.5;9.8;4.6;1.6;1.8;1.2;-14.2;11800;33580;2.8
244000659;11682;27682;21860;54;9;;11;10.2;9.7;5.9;;5.2;18.6;71.5;63.3;3.2;5;31.7;8.6;3.9;1.6;1.3;1;-15.7;13020;34940;2.7
244000675;26224;53834;20620;48.1;13.1;22.6;16.4;16.8;13.2;8.4;7.6;5.5;24.5;62.3;53.1;3.3;5.9;37.8;9.8;5.7;1.7;2.4;1.6;-15.6;11720;34800;3
244000691;4165;9133;19750;43.1;13;;19.3;16;13.4;;;6.8;26.7;58;50.1;3.2;4.7;41.7;8.7;5.2;1.8;2.1;1.3;-13.6;11910;30960;2.6
244000766;7438;17344;20370;44.2;12;;12.5;13.4;12.4;9.1;11.5;7.7;24.7;66.1;58.3;3.2;4.6;34;7.6;5;2.2;1.7;1.1;-12.7;12030;31350;2.6
244000774;2653;6189;19900;41.7;12.3;;;;;;;7.8;25.6;66.7;56.9;3;6.8;33.8;8.2;5.1;2.1;1.9;1.1;-13.8;12040;31040;2.6
244000808;23819;51890;21080;52.5;12.2;19.6;14.8;14.8;11.8;7.1;7.3;5;25.2;69.4;62;2.8;4.6;32.5;8.4;5.7;2.1;2.2;1.4;-16;11920;34520;2.9
244000824;3183;7600;20600;46.8;9.2;;;;;;;6.9;16.9;67.3;57.9;2.8;6.6;34.2;8.2;4.3;2.1;1.4;0.8;-14;13050;32250;2.5
244000857;5420;11648;21140;50.8;11.1;;14;14;11.8;7.1;;6.9;22.8;58.5;48.9;4.3;5.3;41.8;10.5;3.8;1.5;1.4;0.9;-14.6;12290;34410;2.8
244000865;31102;68236;21680;53.4;10.5;14.6;10.8;13.9;12.1;6.5;6.8;6.6;19.7;64.5;53.4;3.8;7.3;35.9;12.9;3.7;1.6;1.3;0.8;-17;12490;37660;3
244000873;13883;30752;21310;51.6;10.3;16.9;12.1;13;11.9;5.9;6.2;6.2;18.4;61.4;52.2;3.7;5.5;40;10.1;4.1;1.8;1.4;0.9;-15.6;12570;35150;2.8
244000881;3132;7250;20160;42.4;13.5;;;16.9;;;;10.4;24.7;61.3;51.1;3.3;6.9;37.2;9.8;4.5;2;1.6;0.9;-12.8;11330;31840;2.8
244100293;2809;5866;19690;45.8;13.2;;;17.3;;;;9.5;25.3;57.6;45.8;2.8;9;41;10.2;4.6;1.9;1.8;0.9;-13.4;11750;31210;2.7
244100780;3843;8517;20220;47.1;10.7;;13.5;11.6;;;;6.6;23;64.4;56.4;2.9;5.1;36.2;10;4;2;1.2;0.8;-14.6;12350;34230;2.8
244100798;8775;20874;22510;57.8;7;;6.9;7.9;6.7;5;;5;15.7;71.9;65.1;2.5;4.3;32.4;7.9;3.5;1.8;1;0.7;-15.7;13850;36350;2.6
244100806;5122;10608;20370;47.9;11.6;;15.7;16.2;13.6;;;5.9;25.8;59;51.7;3.1;4.2;42.3;8.7;4.6;1.8;1.7;1.1;-14.6;12070;32900;2.7
244200614;2533;5784;19470;38.3;13.8;;;16;;;;10.5;25.4;64.5;54.9;2.5;7.1;32;11.3;5.5;2.4;2;1.1;-13.3;11580;32530;2.8
244200622;6204;14780;21510;49.9;9;;10.9;9.4;10.1;6.4;;5.6;22;71.7;62.3;2.4;7;30.2;9.2;4.1;2.2;1.1;0.8;-15.2;13050;34660;2.7
244200630;5238;12776;20080;42.2;11.8;;12.5;15.5;13.7;;;8.4;24.7;70;62.2;2.8;5;28.7;9.2;5.4;3.1;1.4;0.9;-13.3;12100;31000;2.6
244200770;170235;382740;19640;44.7;18;29;21.8;22.4;17.5;10.5;9.3;6.6;33.2;67.2;59.4;3.3;4.5;31.6;8.8;7.6;2.8;2.7;2.1;-15.2;10500;33920;3.2
244200820;2243;4901;18730;35.7;13.8;;;;;;;10.9;26.5;61;51.3;2.4;7.3;36;9.6;5.2;2.3;1.9;1;-11.8;11520;30350;2.6
244200895;6997;16919;22420;54.1;8;;8.3;8.5;8.5;;;5.2;18;74.7;66.5;2.8;5.4;27.3;9.7;3.7;2.1;0.9;0.7;-15.4;13550;36760;2.7
244300307;3412;7956;20000;42.2;10.4;;;12.6;;;;8.2;19.5;68.7;59.5;2.5;6.7;30.1;9.3;4.8;2.4;1.5;0.9;-12.9;12600;31970;2.5
244301016;7754;17850;20110;41.5;10.6;;9.8;12.8;10.2;8.3;;7.2;21;68.2;58.8;3;6.4;30.6;9;5.5;2.6;1.7;1.2;-13.3;12500;31910;2.6
244301099;4393;9252;19630;40.6;13.4;;16.8;15.3;13.7;;;8.8;29.1;60.9;53.3;3.3;4.3;37.8;7.9;6;2.3;2.4;1.3;-12.6;11650;29770;2.6
244301107;3670;7865;19360;40;13.5;;;17.5;14.1;;;10.1;25.3;59.1;47.4;2.9;8.8;39.4;10.1;4.9;2;1.8;1.1;-13.5;11750;33150;2.8
244301123;2276;4777;18190;34.3;16.6;;;;;;;14.7;23.9;57.3;43.7;2.4;11.2;36.9;11.3;6.2;2.4;2.7;1.1;-11.7;10580;29170;2.8
244301131;8291;20300;21630;48.5;7.6;;8;8.4;8.1;5.5;;5;17.9;73.3;65.7;2.9;4.7;27.6;8.5;4.6;2.5;1.2;0.9;-14;13540;33510;2.5
244400404;278689;610038;22710;56.6;11.9;21.3;13.7;13.4;10.8;6.8;5.2;5;25;78.8;70.4;3.3;5.1;25.2;8.9;5.3;1.9;1.9;1.5;-18.2;11970;39960;3.3
244400438;14977;39583;22080;52.8;6.1;;5.9;6.4;6.3;5;;5;15.7;81.6;74.6;2.9;4.1;21.5;7.4;4.2;2.7;0.9;0.6;-14.7;14130;33960;2.4
244400453;6393;16028;20700;43.1;8.7;;7.8;8.6;9.8;;;5.2;21.2;75.8;68.8;3.2;3.8;24.3;6.6;6;3.3;1.6;1.1;-12.7;13010;30720;2.4
244400503;23429;63670;23230;56.3;5.7;10.3;5.3;5.4;5.4;5;10.4;5;15.2;83.2;76.2;2.7;4.3;20.6;8.7;3.9;2.5;0.8;0.6;-16.4;14500;36920;2.5
244400537;6147;15747;19990;37.9;10.8;;8.8;10.9;13.7;;;8.4;20.7;76.9;68.7;3.2;5;21.8;6.9;6.5;3.7;1.7;1.1;-12.1;12420;29530;2.4
244400552;26549;67495;20690;45.8;9.2;13.2;9.1;8.9;10.3;6.4;10.5;5.7;22.7;75.5;68.2;3;4.3;25;7.6;5.5;3.1;1.4;1;-13.6;12930;31690;2.5
244400586;13026;30003;21500;51.7;8.1;12.4;8.3;9;9.4;5.3;6.9;5;18.7;67.9;60.6;3;4.3;33;9.8;4.4;2.3;1.3;0.8;-15.1;13410;33800;2.5
244400610;37433;79247;22710;57;8.8;13.2;9.9;11.1;11.4;5.5;5.5;5.5;18.5;57.4;47.3;2.9;7.2;42.7;15.2;3.2;1.4;1.1;0.7;-18.5;13150;41190;3.1
244400644;57928;125674;20930;50.5;12;20.3;15.2;13.9;11.6;7.7;5.4;5;25.7;67.4;60.4;3.3;3.7;33.8;8;6.2;2.3;2.3;1.6;-15.4;12030;34260;2.8
244500203;27179;61757;19260;46.7;19.5;30;27.4;24.8;17.8;11.4;6.7;8;35.6;64.6;57.3;3.5;3.8;34.1;8.4;7.8;2.9;2.9;2;-14.9;10040;32880;3.3
244500211;10997;25015;20120;50.5;16.5;18.4;22.6;20.1;16.1;11.3;8.5;7.4;33.5;66.1;58.6;3.3;4.2;34.5;7.7;6.5;2.6;2.3;1.6;-14.8;10520;33560;3.2
244500419;7204;17270;21010;53.8;10.4;;12.2;12.5;11.3;7.2;;7.7;23.5;67.4;59.5;3.3;4.6;34.4;8.5;4.6;2.5;1.3;0.8;-14.9;12470;33510;2.7
244500427;17352;42946;22830;57.9;7.7;12.3;8.9;8.9;6.9;5;6.3;5;19.8;75.6;69.3;2.5;3.8;28.2;8.2;3.8;2.2;0.9;0.7;-15.8;13680;36730;2.7
244500468;121419;277595;21420;56.4;15.6;25.3;20.1;18.5;13.6;9.3;5.2;5;29.9;74.5;67.5;3.1;3.9;28.4;8.3;6.1;2.4;2;1.7;-17.3;10950;38090;3.5
244500484;6604;17264;23230;61.7;6.1;;5.7;7.5;;;;5;19.7;78.8;72.4;2.3;4.1;25.9;7.1;3.7;2.4;0.7;0.6;-15.5;14520;35930;2.5
244500542;2707;6859;21490;53.5;8.3;;;;;;;6.5;;75;65.4;3;6.6;24.8;10.4;4.2;2.6;1;0.6;-14.4;13240;33900;2.6
244600433;6572;13570;20000;43.6;15.8;;17.4;25;16.9;10;11.9;11.1;30.7;49.9;39.9;2.8;7.2;47.7;11.8;4.8;1.5;2.2;1.1;-14.2;10770;34650;3.2
244600482;4991;10057;19570;42.1;15.6;;18.9;18.4;17.9;11.9;11.2;11.7;26.3;53.3;42.6;2.9;7.8;44.9;11.5;4.9;1.5;2.2;1.2;-14.6;11030;33680;3.1
244600532;3751;8185;20450;43.7;15.2;;18.6;15.6;17.4;12.3;;12;28.2;58.6;46.4;3.5;8.7;40.1;10.8;4.5;1.8;1.8;0.9;-14;10860;34780;3.2
244600573;1684;3383;19800;42.2;16.7;;;;;;;13.9;;52.2;40.5;3.1;8.6;44.8;12.2;4.3;1.4;2;0.9;-13.5;10440;33940;3.3
244700449;2433;5320;18300;37;21.1;;;24.4;26.9;16.8;;17.2;32.1;57.4;38.4;3.3;15.7;38;13.6;5;1.9;2;1.1;-14;9770;31950;3.3
244700464;4923;10162;17990;34.4;19.7;;21.1;24;25.1;14.5;15.1;15;32.7;50.7;41;2.9;6.8;44.9;10.6;6.3;1.9;2.9;1.5;-12.5;10280;29760;2.9
244701355;5620;11958;19460;41.1;15.1;;17.7;16.4;15.6;12.1;13.6;9.2;28.9;58.4;49.4;3.5;5.5;40.1;10;5;1.7;2;1.3;-13.5;11290;32090;2.8
