COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;05012;Baratier;CHAR;5
CODGEO;Code géographique;Code géographique;05013;Barcillonnette;CHAR;5
CODGEO;Code géographique;Code géographique;05014;Barret-sur-Méouge;CHAR;5
CODGEO;Code géographique;Code géographique;05016;La Bâtie-Montsaléon;CHAR;5
CODGEO;Code géographique;Code géographique;05017;La Bâtie-Neuve;CHAR;5
CODGEO;Code géographique;Code géographique;05018;La Bâtie-Vieille;CHAR;5
CODGEO;Code géographique;Code géographique;05019;La Beaume;CHAR;5
CODGEO;Code géographique;Code géographique;05021;Le Bersac;CHAR;5
CODGEO;Code géographique;Code géographique;05022;Bréziers;CHAR;5
CODGEO;Code géographique;Code géographique;05023;Briançon;CHAR;5
CODGEO;Code géographique;Code géographique;05024;Valdoule;CHAR;5
CODGEO;Code géographique;Code géographique;05025;Buissard;CHAR;5
CODGEO;Code géographique;Code géographique;05026;Ceillac;CHAR;5
CODGEO;Code géographique;Code géographique;05027;Cervières;CHAR;5
CODGEO;Code géographique;Code géographique;05028;Chabestan;CHAR;5
CODGEO;Code géographique;Code géographique;05029;Chabottes;CHAR;5
CODGEO;Code géographique;Code géographique;05031;Champcella;CHAR;5
CODGEO;Code géographique;Code géographique;05032;Champoléon;CHAR;5
CODGEO;Code géographique;Code géographique;05033;Chanousse;CHAR;5
CODGEO;Code géographique;Code géographique;05035;Châteauneuf-d'Oze;CHAR;5
CODGEO;Code géographique;Code géographique;05036;Châteauroux-les-Alpes;CHAR;5
CODGEO;Code géographique;Code géographique;05037;Châteauvieux;CHAR;5
CODGEO;Code géographique;Code géographique;05038;Château-Ville-Vieille;CHAR;5
CODGEO;Code géographique;Code géographique;05039;Aubessagne;CHAR;5
CODGEO;Code géographique;Code géographique;05040;Chorges;CHAR;5
CODGEO;Code géographique;Code géographique;05044;Crévoux;CHAR;5
CODGEO;Code géographique;Code géographique;05045;Crots;CHAR;5
CODGEO;Code géographique;Code géographique;05046;Embrun;CHAR;5
CODGEO;Code géographique;Code géographique;05047;Éourres;CHAR;5
CODGEO;Code géographique;Code géographique;05048;L'Épine;CHAR;5
CODGEO;Code géographique;Code géographique;05049;Esparron;CHAR;5
CODGEO;Code géographique;Code géographique;05050;Espinasses;CHAR;5
CODGEO;Code géographique;Code géographique;05051;Étoile-Saint-Cyrice;CHAR;5
CODGEO;Code géographique;Code géographique;05052;Eygliers;CHAR;5
CODGEO;Code géographique;Code géographique;05053;Garde-Colombe;CHAR;5
CODGEO;Code géographique;Code géographique;05054;La Fare-en-Champsaur;CHAR;5
CODGEO;Code géographique;Code géographique;05055;La Faurie;CHAR;5
CODGEO;Code géographique;Code géographique;05056;Forest-Saint-Julien;CHAR;5
CODGEO;Code géographique;Code géographique;05057;Fouillouse;CHAR;5
CODGEO;Code géographique;Code géographique;05058;Freissinières;CHAR;5
CODGEO;Code géographique;Code géographique;05059;La Freissinouse;CHAR;5
CODGEO;Code géographique;Code géographique;05060;Furmeyer;CHAR;5
CODGEO;Code géographique;Code géographique;05061;Gap;CHAR;5
CODGEO;Code géographique;Code géographique;05062;Le Glaizil;CHAR;5
CODGEO;Code géographique;Code géographique;05063;La Grave;CHAR;5
CODGEO;Code géographique;Code géographique;05064;La Chapelle-en-Valgaudémar;CHAR;5
CODGEO;Code géographique;Code géographique;05065;Guillestre;CHAR;5
CODGEO;Code géographique;Code géographique;05066;La Haute-Beaume;CHAR;5
CODGEO;Code géographique;Code géographique;05068;Jarjayes;CHAR;5
CODGEO;Code géographique;Code géographique;05070;Laragne-Montéglin;CHAR;5
CODGEO;Code géographique;Code géographique;05071;Lardier-et-Valença;CHAR;5
CODGEO;Code géographique;Code géographique;05072;Laye;CHAR;5
CODGEO;Code géographique;Code géographique;05073;Lazer;CHAR;5
CODGEO;Code géographique;Code géographique;05074;Lettret;CHAR;5
CODGEO;Code géographique;Code géographique;05075;Manteyer;CHAR;5
CODGEO;Code géographique;Code géographique;05076;Méreuil;CHAR;5
CODGEO;Code géographique;Code géographique;05077;Molines-en-Queyras;CHAR;5
CODGEO;Code géographique;Code géographique;05078;Monêtier-Allemont;CHAR;5
CODGEO;Code géographique;Code géographique;05079;Le Monêtier-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;05080;Montbrand;CHAR;5
CODGEO;Code géographique;Code géographique;05081;Montclus;CHAR;5
CODGEO;Code géographique;Code géographique;05082;Mont-Dauphin;CHAR;5
CODGEO;Code géographique;Code géographique;05084;Montgardin;CHAR;5
CODGEO;Code géographique;Code géographique;05085;Montgenèvre;CHAR;5
CODGEO;Code géographique;Code géographique;05086;Montjay;CHAR;5
CODGEO;Code géographique;Code géographique;05087;Montmaur;CHAR;5
CODGEO;Code géographique;Code géographique;05089;Montrond;CHAR;5
CODGEO;Code géographique;Code géographique;05090;La Motte-en-Champsaur;CHAR;5
CODGEO;Code géographique;Code géographique;05091;Moydans;CHAR;5
CODGEO;Code géographique;Code géographique;05092;Neffes;CHAR;5
CODGEO;Code géographique;Code géographique;05093;Névache;CHAR;5
CODGEO;Code géographique;Code géographique;05094;Nossage-et-Bénévent;CHAR;5
CODGEO;Code géographique;Code géographique;05095;Le Noyer;CHAR;5
CODGEO;Code géographique;Code géographique;05096;Orcières;CHAR;5
CODGEO;Code géographique;Code géographique;05097;Orpierre;CHAR;5
CODGEO;Code géographique;Code géographique;05098;Les Orres;CHAR;5
CODGEO;Code géographique;Code géographique;05099;Oze;CHAR;5
CODGEO;Code géographique;Code géographique;05100;Pelleautier;CHAR;5
CODGEO;Code géographique;Code géographique;05101;Vallouise-Pelvoux;CHAR;5
CODGEO;Code géographique;Code géographique;05102;La Piarre;CHAR;5
CODGEO;Code géographique;Code géographique;05103;Le Poët;CHAR;5
CODGEO;Code géographique;Code géographique;05104;Poligny;CHAR;5
CODGEO;Code géographique;Code géographique;05106;Prunières;CHAR;5
CODGEO;Code géographique;Code géographique;05107;Puy-Saint-André;CHAR;5
CODGEO;Code géographique;Code géographique;05108;Puy-Saint-Eusèbe;CHAR;5
CODGEO;Code géographique;Code géographique;05109;Puy-Saint-Pierre;CHAR;5
CODGEO;Code géographique;Code géographique;05110;Puy-Saint-Vincent;CHAR;5
CODGEO;Code géographique;Code géographique;05111;Puy-Sanières;CHAR;5
CODGEO;Code géographique;Code géographique;05112;Rabou;CHAR;5
CODGEO;Code géographique;Code géographique;05113;Rambaud;CHAR;5
CODGEO;Code géographique;Code géographique;05114;Réallon;CHAR;5
CODGEO;Code géographique;Code géographique;05115;Remollon;CHAR;5
CODGEO;Code géographique;Code géographique;05116;Réotier;CHAR;5
CODGEO;Code géographique;Code géographique;05117;Ribeyret;CHAR;5
CODGEO;Code géographique;Code géographique;05118;Val Buëch-Méouge;CHAR;5
CODGEO;Code géographique;Code géographique;05119;Risoul;CHAR;5
CODGEO;Code géographique;Code géographique;05121;Rochebrune;CHAR;5
CODGEO;Code géographique;Code géographique;05122;La Roche-de-Rame;CHAR;5
CODGEO;Code géographique;Code géographique;05123;La Roche-des-Arnauds;CHAR;5
CODGEO;Code géographique;Code géographique;05124;La Rochette;CHAR;5
CODGEO;Code géographique;Code géographique;05126;Rosans;CHAR;5
CODGEO;Code géographique;Code géographique;05127;Rousset;CHAR;5
CODGEO;Code géographique;Code géographique;05128;Saint-André-d'Embrun;CHAR;5
CODGEO;Code géographique;Code géographique;05129;Saint-André-de-Rosans;CHAR;5
CODGEO;Code géographique;Code géographique;05130;Saint-Apollinaire;CHAR;5
CODGEO;Code géographique;Code géographique;05131;Saint-Auban-d'Oze;CHAR;5
CODGEO;Code géographique;Code géographique;05132;Saint-Bonnet-en-Champsaur;CHAR;5
CODGEO;Code géographique;Code géographique;05133;Saint-Chaffrey;CHAR;5
CODGEO;Code géographique;Code géographique;05134;Saint-Clément-sur-Durance;CHAR;5
CODGEO;Code géographique;Code géographique;05135;Sainte-Colombe;CHAR;5
CODGEO;Code géographique;Code géographique;05136;Saint-Crépin;CHAR;5
CODGEO;Code géographique;Code géographique;05139;Dévoluy;CHAR;5
CODGEO;Code géographique;Code géographique;05140;Saint-Étienne-le-Laus;CHAR;5
CODGEO;Code géographique;Code géographique;05142;Saint-Firmin;CHAR;5
CODGEO;Code géographique;Code géographique;05144;Saint-Jacques-en-Valgodemard;CHAR;5
CODGEO;Code géographique;Code géographique;05145;Saint-Jean-Saint-Nicolas;CHAR;5
CODGEO;Code géographique;Code géographique;05146;Saint-Julien-en-Beauchêne;CHAR;5
CODGEO;Code géographique;Code géographique;05147;Saint-Julien-en-Champsaur;CHAR;5
CODGEO;Code géographique;Code géographique;05148;Saint-Laurent-du-Cros;CHAR;5
CODGEO;Code géographique;Code géographique;05149;Saint-Léger-les-Mélèzes;CHAR;5
CODGEO;Code géographique;Code géographique;05151;Saint-Martin-de-Queyrières;CHAR;5
CODGEO;Code géographique;Code géographique;05152;Saint-Maurice-en-Valgodemard;CHAR;5
CODGEO;Code géographique;Code géographique;05153;Saint-Michel-de-Chaillol;CHAR;5
CODGEO;Code géographique;Code géographique;05154;Saint-Pierre-d'Argençon;CHAR;5
CODGEO;Code géographique;Code géographique;05155;Saint-Pierre-Avez;CHAR;5
CODGEO;Code géographique;Code géographique;05156;Saint-Sauveur;CHAR;5
CODGEO;Code géographique;Code géographique;05157;Saint-Véran;CHAR;5
CODGEO;Code géographique;Code géographique;05158;Le Saix;CHAR;5
CODGEO;Code géographique;Code géographique;05159;Saléon;CHAR;5
CODGEO;Code géographique;Code géographique;05160;Salérans;CHAR;5
CODGEO;Code géographique;Code géographique;05161;La Salle-les-Alpes;CHAR;5
CODGEO;Code géographique;Code géographique;05162;La Saulce;CHAR;5
CODGEO;Code géographique;Code géographique;05163;Le Sauze-du-Lac;CHAR;5
CODGEO;Code géographique;Code géographique;05164;Savines-le-Lac;CHAR;5
CODGEO;Code géographique;Code géographique;05165;Savournon;CHAR;5
CODGEO;Code géographique;Code géographique;05166;Serres;CHAR;5
CODGEO;Code géographique;Code géographique;05167;Sigottier;CHAR;5
CODGEO;Code géographique;Code géographique;05168;Sigoyer;CHAR;5
CODGEO;Code géographique;Code géographique;05169;Sorbiers;CHAR;5
CODGEO;Code géographique;Code géographique;05170;Tallard;CHAR;5
CODGEO;Code géographique;Code géographique;05171;Théus;CHAR;5
CODGEO;Code géographique;Code géographique;05172;Trescléoux;CHAR;5
CODGEO;Code géographique;Code géographique;05173;Upaix;CHAR;5
CODGEO;Code géographique;Code géographique;05174;Val-des-Prés;CHAR;5
CODGEO;Code géographique;Code géographique;05176;Valserres;CHAR;5
CODGEO;Code géographique;Code géographique;05177;Vars;CHAR;5
CODGEO;Code géographique;Code géographique;05178;Ventavon;CHAR;5
CODGEO;Code géographique;Code géographique;05179;Veynes;CHAR;5
CODGEO;Code géographique;Code géographique;05180;Les Vigneaux;CHAR;5
CODGEO;Code géographique;Code géographique;05181;Villar-d'Arêne;CHAR;5
CODGEO;Code géographique;Code géographique;05182;Villar-Loubière;CHAR;5
CODGEO;Code géographique;Code géographique;05183;Villar-Saint-Pancrace;CHAR;5
CODGEO;Code géographique;Code géographique;05184;Vitrolles;CHAR;5
CODGEO;Code géographique;Code géographique;06001;Aiglun;CHAR;5
CODGEO;Code géographique;Code géographique;06002;Amirat;CHAR;5
CODGEO;Code géographique;Code géographique;06003;Andon;CHAR;5
CODGEO;Code géographique;Code géographique;06004;Antibes;CHAR;5
CODGEO;Code géographique;Code géographique;06005;Ascros;CHAR;5
CODGEO;Code géographique;Code géographique;06006;Aspremont;CHAR;5
CODGEO;Code géographique;Code géographique;06007;Auribeau-sur-Siagne;CHAR;5
CODGEO;Code géographique;Code géographique;06008;Auvare;CHAR;5
CODGEO;Code géographique;Code géographique;06009;Bairols;CHAR;5
CODGEO;Code géographique;Code géographique;06010;Le Bar-sur-Loup;CHAR;5
CODGEO;Code géographique;Code géographique;06011;Beaulieu-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;06012;Beausoleil;CHAR;5
CODGEO;Code géographique;Code géographique;06013;Belvédère;CHAR;5
CODGEO;Code géographique;Code géographique;06014;Bendejun;CHAR;5
CODGEO;Code géographique;Code géographique;06015;Berre-les-Alpes;CHAR;5
CODGEO;Code géographique;Code géographique;06016;Beuil;CHAR;5
CODGEO;Code géographique;Code géographique;06017;Bézaudun-les-Alpes;CHAR;5
CODGEO;Code géographique;Code géographique;06018;Biot;CHAR;5
CODGEO;Code géographique;Code géographique;06019;Blausasc;CHAR;5
CODGEO;Code géographique;Code géographique;06020;La Bollène-Vésubie;CHAR;5
CODGEO;Code géographique;Code géographique;06021;Bonson;CHAR;5
CODGEO;Code géographique;Code géographique;06022;Bouyon;CHAR;5
CODGEO;Code géographique;Code géographique;06023;Breil-sur-Roya;CHAR;5
CODGEO;Code géographique;Code géographique;06024;Briançonnet;CHAR;5
CODGEO;Code géographique;Code géographique;06025;Le Broc;CHAR;5
CODGEO;Code géographique;Code géographique;06026;Cabris;CHAR;5
CODGEO;Code géographique;Code géographique;06027;Cagnes-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;06028;Caille;CHAR;5
CODGEO;Code géographique;Code géographique;06029;Cannes;CHAR;5
CODGEO;Code géographique;Code géographique;06030;Le Cannet;CHAR;5
CODGEO;Code géographique;Code géographique;06031;Cantaron;CHAR;5
CODGEO;Code géographique;Code géographique;06032;Cap-d'Ail;CHAR;5
CODGEO;Code géographique;Code géographique;06033;Carros;CHAR;5
CODGEO;Code géographique;Code géographique;06034;Castagniers;CHAR;5
CODGEO;Code géographique;Code géographique;06035;Castellar;CHAR;5
CODGEO;Code géographique;Code géographique;06036;Castillon;CHAR;5
CODGEO;Code géographique;Code géographique;06037;Caussols;CHAR;5
CODGEO;Code géographique;Code géographique;06038;Châteauneuf-Grasse;CHAR;5
CODGEO;Code géographique;Code géographique;06039;Châteauneuf-Villevieille;CHAR;5
CODGEO;Code géographique;Code géographique;06040;Châteauneuf-d'Entraunes;CHAR;5
CODGEO;Code géographique;Code géographique;06041;Cipières;CHAR;5
CODGEO;Code géographique;Code géographique;06042;Clans;CHAR;5
CODGEO;Code géographique;Code géographique;06043;Coaraze;CHAR;5
CODGEO;Code géographique;Code géographique;06044;La Colle-sur-Loup;CHAR;5
CODGEO;Code géographique;Code géographique;06045;Collongues;CHAR;5
CODGEO;Code géographique;Code géographique;06046;Colomars;CHAR;5
CODGEO;Code géographique;Code géographique;06047;Conségudes;CHAR;5
CODGEO;Code géographique;Code géographique;06048;Contes;CHAR;5
CODGEO;Code géographique;Code géographique;06049;Courmes;CHAR;5
CODGEO;Code géographique;Code géographique;06050;Coursegoules;CHAR;5
CODGEO;Code géographique;Code géographique;06051;La Croix-sur-Roudoule;CHAR;5
CODGEO;Code géographique;Code géographique;06052;Cuébris;CHAR;5
CODGEO;Code géographique;Code géographique;06053;Daluis;CHAR;5
CODGEO;Code géographique;Code géographique;06054;Drap;CHAR;5
CODGEO;Code géographique;Code géographique;06055;Duranus;CHAR;5
CODGEO;Code géographique;Code géographique;06056;Entraunes;CHAR;5
CODGEO;Code géographique;Code géographique;06057;L'Escarène;CHAR;5
CODGEO;Code géographique;Code géographique;06058;Escragnolles;CHAR;5
CODGEO;Code géographique;Code géographique;06059;Èze;CHAR;5
CODGEO;Code géographique;Code géographique;06060;Falicon;CHAR;5
CODGEO;Code géographique;Code géographique;06061;Les Ferres;CHAR;5
CODGEO;Code géographique;Code géographique;06062;Fontan;CHAR;5
CODGEO;Code géographique;Code géographique;06063;Gars;CHAR;5
CODGEO;Code géographique;Code géographique;06064;Gattières;CHAR;5
CODGEO;Code géographique;Code géographique;06065;La Gaude;CHAR;5
CODGEO;Code géographique;Code géographique;06066;Gilette;CHAR;5
CODGEO;Code géographique;Code géographique;06067;Gorbio;CHAR;5
CODGEO;Code géographique;Code géographique;06068;Gourdon;CHAR;5
CODGEO;Code géographique;Code géographique;06069;Grasse;CHAR;5
CODGEO;Code géographique;Code géographique;06070;Gréolières;CHAR;5
CODGEO;Code géographique;Code géographique;06071;Guillaumes;CHAR;5
CODGEO;Code géographique;Code géographique;06072;Ilonse;CHAR;5
CODGEO;Code géographique;Code géographique;06073;Isola;CHAR;5
CODGEO;Code géographique;Code géographique;06074;Lantosque;CHAR;5
CODGEO;Code géographique;Code géographique;06075;Levens;CHAR;5
CODGEO;Code géographique;Code géographique;06076;Lieuche;CHAR;5
CODGEO;Code géographique;Code géographique;06077;Lucéram;CHAR;5
CODGEO;Code géographique;Code géographique;06078;Malaussène;CHAR;5
CODGEO;Code géographique;Code géographique;06079;Mandelieu-la-Napoule;CHAR;5
CODGEO;Code géographique;Code géographique;06080;Marie;CHAR;5
CODGEO;Code géographique;Code géographique;06081;Le Mas;CHAR;5
CODGEO;Code géographique;Code géographique;06082;Massoins;CHAR;5
CODGEO;Code géographique;Code géographique;06083;Menton;CHAR;5
CODGEO;Code géographique;Code géographique;06084;Mouans-Sartoux;CHAR;5
CODGEO;Code géographique;Code géographique;06085;Mougins;CHAR;5
CODGEO;Code géographique;Code géographique;06086;Moulinet;CHAR;5
CODGEO;Code géographique;Code géographique;06087;Les Mujouls;CHAR;5
CODGEO;Code géographique;Code géographique;06088;Nice;CHAR;5
CODGEO;Code géographique;Code géographique;06089;Opio;CHAR;5
CODGEO;Code géographique;Code géographique;06090;Pégomas;CHAR;5
CODGEO;Code géographique;Code géographique;06091;Peille;CHAR;5
CODGEO;Code géographique;Code géographique;06092;Peillon;CHAR;5
CODGEO;Code géographique;Code géographique;06093;La Penne;CHAR;5
CODGEO;Code géographique;Code géographique;06094;Péone;CHAR;5
CODGEO;Code géographique;Code géographique;06095;Peymeinade;CHAR;5
CODGEO;Code géographique;Code géographique;06096;Pierlas;CHAR;5
CODGEO;Code géographique;Code géographique;06097;Pierrefeu;CHAR;5
CODGEO;Code géographique;Code géographique;06098;Puget-Rostang;CHAR;5
CODGEO;Code géographique;Code géographique;06099;Puget-Théniers;CHAR;5
CODGEO;Code géographique;Code géographique;06100;Revest-les-Roches;CHAR;5
CODGEO;Code géographique;Code géographique;06101;Rigaud;CHAR;5
CODGEO;Code géographique;Code géographique;06102;Rimplas;CHAR;5
CODGEO;Code géographique;Code géographique;06103;Roquebillière;CHAR;5
CODGEO;Code géographique;Code géographique;06104;Roquebrune-Cap-Martin;CHAR;5
CODGEO;Code géographique;Code géographique;06105;Roquefort-les-Pins;CHAR;5
CODGEO;Code géographique;Code géographique;06106;Roquestéron;CHAR;5
CODGEO;Code géographique;Code géographique;06107;La Roque-en-Provence;CHAR;5
CODGEO;Code géographique;Code géographique;06108;La Roquette-sur-Siagne;CHAR;5
CODGEO;Code géographique;Code géographique;06109;La Roquette-sur-Var;CHAR;5
CODGEO;Code géographique;Code géographique;06110;Roubion;CHAR;5
CODGEO;Code géographique;Code géographique;06111;Roure;CHAR;5
CODGEO;Code géographique;Code géographique;06112;Le Rouret;CHAR;5
CODGEO;Code géographique;Code géographique;06113;Sainte-Agnès;CHAR;5
CODGEO;Code géographique;Code géographique;06114;Saint-André-de-la-Roche;CHAR;5
CODGEO;Code géographique;Code géographique;06115;Saint-Antonin;CHAR;5
CODGEO;Code géographique;Code géographique;06116;Saint-Auban;CHAR;5
CODGEO;Code géographique;Code géographique;06117;Saint-Blaise;CHAR;5
CODGEO;Code géographique;Code géographique;06118;Saint-Cézaire-sur-Siagne;CHAR;5
CODGEO;Code géographique;Code géographique;06119;Saint-Dalmas-le-Selvage;CHAR;5
CODGEO;Code géographique;Code géographique;06120;Saint-Étienne-de-Tinée;CHAR;5
CODGEO;Code géographique;Code géographique;06121;Saint-Jean-Cap-Ferrat;CHAR;5
CODGEO;Code géographique;Code géographique;06122;Saint-Jeannet;CHAR;5
CODGEO;Code géographique;Code géographique;06123;Saint-Laurent-du-Var;CHAR;5
CODGEO;Code géographique;Code géographique;06124;Saint-Léger;CHAR;5
CODGEO;Code géographique;Code géographique;06125;Saint-Martin-d'Entraunes;CHAR;5
CODGEO;Code géographique;Code géographique;06126;Saint-Martin-du-Var;CHAR;5
CODGEO;Code géographique;Code géographique;06127;Saint-Martin-Vésubie;CHAR;5
CODGEO;Code géographique;Code géographique;06128;Saint-Paul-de-Vence;CHAR;5
CODGEO;Code géographique;Code géographique;06129;Saint-Sauveur-sur-Tinée;CHAR;5
CODGEO;Code géographique;Code géographique;06130;Saint-Vallier-de-Thiey;CHAR;5
CODGEO;Code géographique;Code géographique;06131;Sallagriffon;CHAR;5
CODGEO;Code géographique;Code géographique;06132;Saorge;CHAR;5
CODGEO;Code géographique;Code géographique;06133;Sauze;CHAR;5
CODGEO;Code géographique;Code géographique;06134;Séranon;CHAR;5
CODGEO;Code géographique;Code géographique;06135;Sigale;CHAR;5
CODGEO;Code géographique;Code géographique;06136;Sospel;CHAR;5
CODGEO;Code géographique;Code géographique;06137;Spéracèdes;CHAR;5
CODGEO;Code géographique;Code géographique;06138;Théoule-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;06139;Thiéry;CHAR;5
CODGEO;Code géographique;Code géographique;06140;Le Tignet;CHAR;5
CODGEO;Code géographique;Code géographique;06141;Toudon;CHAR;5
CODGEO;Code géographique;Code géographique;06142;Touët-de-l'Escarène;CHAR;5
CODGEO;Code géographique;Code géographique;06143;Touët-sur-Var;CHAR;5
CODGEO;Code géographique;Code géographique;06144;La Tour;CHAR;5
CODGEO;Code géographique;Code géographique;06145;Tourette-du-Château;CHAR;5
CODGEO;Code géographique;Code géographique;06146;Tournefort;CHAR;5
CODGEO;Code géographique;Code géographique;06147;Tourrette-Levens;CHAR;5
CODGEO;Code géographique;Code géographique;06148;Tourrettes-sur-Loup;CHAR;5
CODGEO;Code géographique;Code géographique;06149;La Trinité;CHAR;5
CODGEO;Code géographique;Code géographique;06150;La Turbie;CHAR;5
CODGEO;Code géographique;Code géographique;06151;Utelle;CHAR;5
CODGEO;Code géographique;Code géographique;06152;Valbonne;CHAR;5
CODGEO;Code géographique;Code géographique;06153;Valdeblore;CHAR;5
CODGEO;Code géographique;Code géographique;06154;Valderoure;CHAR;5
CODGEO;Code géographique;Code géographique;06155;Vallauris;CHAR;5
CODGEO;Code géographique;Code géographique;06156;Venanson;CHAR;5
CODGEO;Code géographique;Code géographique;06157;Vence;CHAR;5
CODGEO;Code géographique;Code géographique;06158;Villars-sur-Var;CHAR;5
CODGEO;Code géographique;Code géographique;06159;Villefranche-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;06160;Villeneuve-d'Entraunes;CHAR;5
CODGEO;Code géographique;Code géographique;06161;Villeneuve-Loubet;CHAR;5
CODGEO;Code géographique;Code géographique;06162;La Brigue;CHAR;5
CODGEO;Code géographique;Code géographique;06163;Tende;CHAR;5
CODGEO;Code géographique;Code géographique;07001;Accons;CHAR;5
CODGEO;Code géographique;Code géographique;07002;Ailhon;CHAR;5
CODGEO;Code géographique;Code géographique;07003;Aizac;CHAR;5
CODGEO;Code géographique;Code géographique;07004;Ajoux;CHAR;5
CODGEO;Code géographique;Code géographique;07005;Alba-la-Romaine;CHAR;5
CODGEO;Code géographique;Code géographique;07006;Albon-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07007;Alboussière;CHAR;5
CODGEO;Code géographique;Code géographique;07008;Alissas;CHAR;5
CODGEO;Code géographique;Code géographique;07009;Andance;CHAR;5
CODGEO;Code géographique;Code géographique;07010;Annonay;CHAR;5
CODGEO;Code géographique;Code géographique;07011;Vallées-d'Antraigues-Asperjoc;CHAR;5
CODGEO;Code géographique;Code géographique;07012;Arcens;CHAR;5
CODGEO;Code géographique;Code géographique;07013;Ardoix;CHAR;5
CODGEO;Code géographique;Code géographique;07014;Arlebosc;CHAR;5
CODGEO;Code géographique;Code géographique;07015;Arras-sur-Rhône;CHAR;5
CODGEO;Code géographique;Code géographique;07017;Les Assions;CHAR;5
CODGEO;Code géographique;Code géographique;07018;Astet;CHAR;5
CODGEO;Code géographique;Code géographique;07019;Aubenas;CHAR;5
CODGEO;Code géographique;Code géographique;07020;Aubignas;CHAR;5
CODGEO;Code géographique;Code géographique;07022;Baix;CHAR;5
CODGEO;Code géographique;Code géographique;07023;Balazuc;CHAR;5
CODGEO;Code géographique;Code géographique;07024;Banne;CHAR;5
CODGEO;Code géographique;Code géographique;07025;Barnas;CHAR;5
CODGEO;Code géographique;Code géographique;07026;Le Béage;CHAR;5
CODGEO;Code géographique;Code géographique;07027;Beauchastel;CHAR;5
CODGEO;Code géographique;Code géographique;07028;Beaulieu;CHAR;5
CODGEO;Code géographique;Code géographique;07029;Beaumont;CHAR;5
CODGEO;Code géographique;Code géographique;07030;Beauvène;CHAR;5
CODGEO;Code géographique;Code géographique;07031;Berrias-et-Casteljau;CHAR;5
CODGEO;Code géographique;Code géographique;07032;Berzème;CHAR;5
CODGEO;Code géographique;Code géographique;07033;Bessas;CHAR;5
CODGEO;Code géographique;Code géographique;07034;Bidon;CHAR;5
CODGEO;Code géographique;Code géographique;07035;Boffres;CHAR;5
CODGEO;Code géographique;Code géographique;07036;Bogy;CHAR;5
CODGEO;Code géographique;Code géographique;07037;Borée;CHAR;5
CODGEO;Code géographique;Code géographique;07038;Borne;CHAR;5
CODGEO;Code géographique;Code géographique;07039;Bozas;CHAR;5
CODGEO;Code géographique;Code géographique;07040;Boucieu-le-Roi;CHAR;5
CODGEO;Code géographique;Code géographique;07041;Boulieu-lès-Annonay;CHAR;5
CODGEO;Code géographique;Code géographique;07042;Bourg-Saint-Andéol;CHAR;5
CODGEO;Code géographique;Code géographique;07044;Brossainc;CHAR;5
CODGEO;Code géographique;Code géographique;07045;Burzet;CHAR;5
CODGEO;Code géographique;Code géographique;07047;Cellier-du-Luc;CHAR;5
CODGEO;Code géographique;Code géographique;07048;Chalencon;CHAR;5
CODGEO;Code géographique;Code géographique;07049;Le Chambon;CHAR;5
CODGEO;Code géographique;Code géographique;07050;Chambonas;CHAR;5
CODGEO;Code géographique;Code géographique;07051;Champagne;CHAR;5
CODGEO;Code géographique;Code géographique;07052;Champis;CHAR;5
CODGEO;Code géographique;Code géographique;07053;Chandolas;CHAR;5
CODGEO;Code géographique;Code géographique;07054;Chanéac;CHAR;5
CODGEO;Code géographique;Code géographique;07055;Charmes-sur-Rhône;CHAR;5
CODGEO;Code géographique;Code géographique;07056;Charnas;CHAR;5
CODGEO;Code géographique;Code géographique;07058;Chassiers;CHAR;5
CODGEO;Code géographique;Code géographique;07059;Châteaubourg;CHAR;5
CODGEO;Code géographique;Code géographique;07060;Châteauneuf-de-Vernoux;CHAR;5
CODGEO;Code géographique;Code géographique;07061;Chauzon;CHAR;5
CODGEO;Code géographique;Code géographique;07062;Chazeaux;CHAR;5
CODGEO;Code géographique;Code géographique;07063;Cheminas;CHAR;5
CODGEO;Code géographique;Code géographique;07064;Le Cheylard;CHAR;5
CODGEO;Code géographique;Code géographique;07065;Chirols;CHAR;5
CODGEO;Code géographique;Code géographique;07066;Chomérac;CHAR;5
CODGEO;Code géographique;Code géographique;07067;Colombier-le-Cardinal;CHAR;5
CODGEO;Code géographique;Code géographique;07068;Colombier-le-Jeune;CHAR;5
CODGEO;Code géographique;Code géographique;07069;Colombier-le-Vieux;CHAR;5
CODGEO;Code géographique;Code géographique;07070;Cornas;CHAR;5
CODGEO;Code géographique;Code géographique;07071;Coucouron;CHAR;5
CODGEO;Code géographique;Code géographique;07072;Coux;CHAR;5
CODGEO;Code géographique;Code géographique;07073;Le Crestet;CHAR;5
CODGEO;Code géographique;Code géographique;07074;Creysseilles;CHAR;5
CODGEO;Code géographique;Code géographique;07075;Cros-de-Géorand;CHAR;5
CODGEO;Code géographique;Code géographique;07076;Cruas;CHAR;5
