CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
770;1057;2541;22640;56.3;11;;;;;;;;30.3;76;70.8;3.1;2.1;29.1;5.6;4.3;2.1;1.2;1;-15;12350;36750;3
771;1526;3226;20230;44.3;14.7;;;;;;;9.3;28.4;55.4;47.3;1.8;6.3;42.6;9.7;5.3;1.9;2.1;1.3;-13;11030;32350;2.9
9B1;51682;119872;17360;31.8;29.3;48.3;34.6;33.1;29.1;21.8;32.1;22.7;38.9;72;62.7;4.1;5.2;23;5.5;12.3;2.9;7.4;2;-12.8;8650;35660;4.1
9B2;49602;108641;18670;39.2;26.2;46.9;32.4;29.5;26.5;18.7;24.5;15.3;34.2;74.2;65.1;3.6;5.5;23.9;5.5;10.7;2.4;6;2.3;-14.3;8930;39400;4.4
9B3;15018;34190;18910;39.1;24.2;31;25.2;27;23.9;18.7;26.4;16.8;30.7;78.9;71.2;3.5;4.2;20;4.5;10.4;2.8;5.5;2.1;-13.8;9140;38370;4.2
9B4;12953;29231;15590;26.9;34.7;60.1;41.8;37.6;34.6;28;34.5;28.1;43;66.6;56.5;4.3;5.8;25.7;3.8;15.3;3.3;9.7;2.3;-11.4;8100;32480;4
9B5;3009;6460;14380;16.7;39.8;;49;43;39.8;33.5;40.3;32.2;47.7;59.4;49.7;5.1;4.6;26.3;2.7;20.4;3.6;13.7;3.1;-8.8;7940;25630;3.2
9B6;1814;4026;14310;20.7;39.7;;52.8;46;36.3;32;34.3;28.6;47.2;61.9;52.2;4.3;5.4;23.9;5.9;19.3;4.4;10.8;4.1;-11;7810;28280;3.6
9D1;79255;207120;16530;34.3;33.3;46.9;37.2;35.4;29.9;24.8;31.4;18.3;42;78.2;66.6;4.3;7.3;15.1;6.8;14;3.9;6.8;3.3;-14.1;8590;39460;4.6
9D2;64041;182771;15870;32.3;34.5;47;36.5;36.3;31.9;28.7;37.4;27.1;42.1;78.2;65.5;5.2;7.5;13.9;6.8;14.6;4.1;7.9;2.6;-13.5;8380;37750;4.5
9D3;69202;185435;14920;26.7;39;51.6;40.4;41.2;37.9;30;39.8;30.9;48;71;57.3;5.7;8;17.3;7.4;16.5;4.3;8.7;3.5;-12.2;7970;34390;4.3
9D4;19400;58379;13410;20;45.5;62.7;50.7;48.1;39.5;34.6;43.1;29.4;58.2;70.4;57.8;5.2;7.4;11.3;5.5;22.9;6.5;11.4;5;-10.1;7820;29560;3.8
9D5;18305;54205;13110;19.7;47.3;61.2;52.7;51.2;41.3;38.1;46.2;37.2;60;68;56.8;6.1;5.1;14.1;5.3;23.3;6.5;12.4;4.4;-10.7;7680;28010;3.6
9D6;14613;39038;13450;18.5;45.6;58.6;46.6;47.4;45;35.9;48.8;38.2;56.4;65.2;51.9;6.5;6.8;17.2;5.9;21.4;5;12.2;4.2;-9.7;7380;28800;3.9
9D7;13582;39030;13250;19.5;46.5;65.9;54.6;47.1;41.2;34.4;42.1;32.8;60.5;68.8;56;5.1;7.7;13.2;4.1;23.9;6.5;12.4;5;-10;7750;29660;3.8
